parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
great pretentious,proper,foster,,less convenient,,,,special priority
great pretentious,,,,less convenient,,,,not recommended
,proper,,,,,,recommended,priority
great pretentious,proper,foster,more than 3,,inconvenient,,,special priority
great pretentious,proper,foster,,,inconvenient,,not recommended,
,,,more than 3,,,problematic,,special priority
great pretentious,proper,,,,inconvenient,,,special priority
,proper,foster,,,,,,
great pretentious,proper,,,,,,,
,,foster,,,,non-problematic,,special priority
,proper,,,critical,,non-problematic,not recommended,
great pretentious,,foster,,,convenient,slightly problematic,,
,proper,foster,more than 3,,,slightly problematic,priority,special priority
great pretentious,,,more than 3,critical,convenient,,not recommended,not recommended
great pretentious,proper,foster,more than 3,,,,recommended,
,,,,critical,,,priority,special priority
great pretentious,proper,,more than 3,critical,,,not recommended,
,,foster,,,,,recommended,
,,foster,more than 3,critical,,non-problematic,,special priority
great pretentious,proper,,,,inconvenient,non-problematic,not recommended,
great pretentious,,foster,more than 3,critical,inconvenient,,,
great pretentious,,foster,,critical,inconvenient,slightly problematic,priority,special priority
,proper,,,critical,,slightly problematic,,
great pretentious,,foster,,,inconvenient,,,special priority
great pretentious,,foster,,,inconvenient,problematic,,special priority
,proper,,,critical,inconvenient,problematic,,not recommended
great pretentious,less proper,,1,convenient,convenient,non-problematic,,
,less proper,complete,1,convenient,convenient,non-problematic,priority,
,less proper,,,convenient,convenient,,,not recommended
,less proper,,,convenient,,,recommended,priority
,less proper,complete,1,,convenient,slightly problematic,,priority
,,,1,,convenient,,not recommended,
,less proper,,1,convenient,,,,priority
great pretentious,less proper,complete,1,,convenient,problematic,priority,
great pretentious,,,,convenient,,problematic,,not recommended
,,,1,,inconvenient,non-problematic,,priority
,,complete,,,,,priority,priority
,less proper,complete,1,convenient,inconvenient,non-problematic,,
,less proper,complete,,,,,recommended,
great pretentious,less proper,,,convenient,inconvenient,slightly problematic,,
great pretentious,less proper,,1,,,,,
,less proper,complete,,convenient,,problematic,recommended,priority
,,,,,,problematic,,
,less proper,,,,,,,
great pretentious,,,1,less convenient,convenient,,recommended,
great pretentious,,,,,convenient,,,
,,,1,,convenient,non-problematic,,not recommended
great pretentious,less proper,complete,1,less convenient,convenient,,,
great pretentious,less proper,,1,,,,priority,
great pretentious,less proper,,,,convenient,,,
,,complete,1,less convenient,convenient,,recommended,
great pretentious,,complete,1,less convenient,convenient,,priority,priority
,,,,,convenient,,not recommended,not recommended
great pretentious,less proper,complete,,less convenient,,,recommended,priority
great pretentious,,complete,1,,inconvenient,,priority,
great pretentious,,complete,1,less convenient,,non-problematic,not recommended,
,,,1,less convenient,,,,
,,complete,1,less convenient,inconvenient,,priority,
great pretentious,less proper,,,less convenient,inconvenient,,,not recommended
great pretentious,less proper,complete,1,less convenient,,problematic,,priority
,less proper,,1,,,problematic,priority,priority
great pretentious,less proper,complete,1,,,problematic,not recommended,not recommended
great pretentious,,complete,,,,,recommended,
great pretentious,,complete,1,,,,priority,
,,,1,,convenient,,,
,less proper,,,,,slightly problematic,,priority
great pretentious,less proper,complete,,,convenient,,priority,priority
great pretentious,,complete,,,convenient,,not recommended,
,less proper,complete,1,critical,,problematic,,
great pretentious,,,,,convenient,problematic,,priority
great pretentious,,complete,1,critical,convenient,,not recommended,
great pretentious,less proper,,,critical,inconvenient,non-problematic,recommended,priority
great pretentious,less proper,,1,critical,,non-problematic,,priority
great pretentious,less proper,,1,,inconvenient,non-problematic,,
great pretentious,,,1,critical,inconvenient,slightly problematic,,priority
great pretentious,,,,critical,inconvenient,,,
great pretentious,less proper,,,,,slightly problematic,not recommended,not recommended
great pretentious,,complete,1,critical,inconvenient,problematic,recommended,priority
,less proper,,1,critical,inconvenient,problematic,,
great pretentious,,complete,,critical,inconvenient,problematic,not recommended,not recommended
,less proper,complete,,convenient,convenient,,recommended,
great pretentious,,complete,2,,,non-problematic,priority,
,less proper,complete,,convenient,convenient,,not recommended,
,,,2,convenient,,,recommended,priority
,less proper,complete,,convenient,,,priority,
great pretentious,,complete,,,,slightly problematic,not recommended,
,,complete,2,convenient,,problematic,,priority
great pretentious,,,,,,problematic,priority,
,less proper,,2,convenient,convenient,,,not recommended
great pretentious,less proper,,,,inconvenient,,recommended,
great pretentious,,complete,2,,,non-problematic,priority,priority
great pretentious,,complete,2,convenient,,non-problematic,,
great pretentious,less proper,,2,,,,recommended,priority
great pretentious,less proper,complete,2,convenient,inconvenient,,,
,less proper,complete,,,inconvenient,slightly problematic,,
,less proper,complete,,,,problematic,recommended,priority
great pretentious,less proper,,,,,problematic,priority,
,,complete,,,inconvenient,problematic,,
,less proper,,,less convenient,,,recommended,priority
great pretentious,,complete,,,,non-problematic,priority,priority
great pretentious,,,,,convenient,,,not recommended
,,,2,less convenient,convenient,,recommended,
,less proper,complete,,,,,,priority
,,,2,less convenient,,,not recommended,
,,complete,,,convenient,problematic,,priority
,less proper,complete,2,,,,,
,,,2,less convenient,,problematic,not recommended,
,less proper,complete,,,inconvenient,,,
,less proper,,2,less convenient,inconvenient,,,priority
,less proper,complete,2,less convenient,inconvenient,non-problematic,,not recommended
,less proper,complete,,,inconvenient,slightly problematic,recommended,priority
great pretentious,less proper,,,less convenient,,slightly problematic,priority,priority
,less proper,complete,,less convenient,inconvenient,,,not recommended
,,complete,,less convenient,,,recommended,
,less proper,complete,,,inconvenient,problematic,,priority
,,,,,inconvenient,,not recommended,not recommended
great pretentious,,complete,,critical,convenient,non-problematic,recommended,
great pretentious,less proper,,,,convenient,,priority,
great pretentious,,,,critical,,,not recommended,
,less proper,,,critical,convenient,,,priority
great pretentious,,,2,,convenient,slightly problematic,priority,
,less proper,,,critical,,slightly problematic,not recommended,
great pretentious,,complete,2,,,problematic,recommended,special priority
great pretentious,,,2,,convenient,problematic,priority,
great pretentious,,,2,critical,,problematic,,not recommended
great pretentious,less proper,,,,,,recommended,priority
,less proper,complete,2,,,non-problematic,,
great pretentious,less proper,,2,critical,,,not recommended,
,less proper,,2,critical,inconvenient,slightly problematic,recommended,priority
,less proper,,2,critical,,slightly problematic,,
great pretentious,,complete,,,inconvenient,,not recommended,not recommended
great pretentious,less proper,,2,critical,inconvenient,,recommended,
,,complete,,,,,,special priority
great pretentious,,,2,critical,inconvenient,,not recommended,not recommended
great pretentious,less proper,,3,convenient,,non-problematic,recommended,priority
great pretentious,,,,,,,,
,,,3,convenient,,non-problematic,not recommended,not recommended
great pretentious,less proper,,,convenient,convenient,,recommended,priority
,less proper,complete,,,convenient,,,
great pretentious,,,3,,,,not recommended,
,less proper,,3,convenient,convenient,,,priority
,less proper,,,convenient,convenient,problematic,,priority
,less proper,,3,convenient,,,not recommended,not recommended
,less proper,complete,,convenient,inconvenient,,,priority
,,complete,,convenient,,,priority,special priority
great pretentious,less proper,,,,,non-problematic,not recommended,
,less proper,complete,3,convenient,inconvenient,slightly problematic,recommended,priority
,less proper,,,convenient,inconvenient,,priority,special priority
great pretentious,less proper,complete,3,convenient,inconvenient,,not recommended,
great pretentious,,complete,3,convenient,inconvenient,problematic,,
,less proper,,3,,inconvenient,problematic,priority,
,less proper,complete,3,,,,,
great pretentious,,complete,3,,,,,priority
,less proper,,3,,,,,
,less proper,,,less convenient,,,not recommended,
great pretentious,less proper,,,,,slightly problematic,,priority
great pretentious,less proper,complete,3,less convenient,convenient,,priority,
great pretentious,less proper,complete,,,,,,not recommended
great pretentious,less proper,complete,3,,convenient,,recommended,special priority
great pretentious,less proper,,,less convenient,convenient,,,special priority
great pretentious,less proper,,,less convenient,convenient,,,not recommended
,,complete,3,less convenient,,,,
,,complete,3,,,non-problematic,,
,less proper,complete,3,,inconvenient,,,not recommended
great pretentious,,,,less convenient,inconvenient,,recommended,priority
,,complete,3,,inconvenient,slightly problematic,,special priority
,,complete,,less convenient,inconvenient,,not recommended,not recommended
,,,,less convenient,,,,
great pretentious,,,,less convenient,inconvenient,problematic,priority,special priority
great pretentious,less proper,complete,,less convenient,,problematic,not recommended,
great pretentious,less proper,complete,,critical,,non-problematic,,priority
great pretentious,,complete,,,convenient,,,
,less proper,,,critical,convenient,,not recommended,not recommended
,less proper,complete,3,critical,convenient,,recommended,priority
,,,3,critical,,,,special priority
great pretentious,less proper,complete,,,,,,
great pretentious,less proper,complete,3,critical,convenient,,,special priority
great pretentious,less proper,,,critical,,,,
,less proper,complete,3,,,,not recommended,
,less proper,,3,critical,inconvenient,non-problematic,,
,less proper,complete,3,critical,,,,
great pretentious,,complete,3,critical,inconvenient,non-problematic,not recommended,
great pretentious,,,3,,,,,priority
,,complete,,,,,,special priority
,,complete,,,,,,not recommended
,less proper,complete,3,critical,,problematic,,
,less proper,complete,3,,,,,
great pretentious,,complete,,critical,inconvenient,,not recommended,
,,complete,more than 3,convenient,convenient,non-problematic,recommended,
,,,more than 3,,,non-problematic,priority,priority
,less proper,,more than 3,,,,not recommended,not recommended
,,complete,,,,,,
great pretentious,,,more than 3,convenient,convenient,slightly problematic,priority,priority
,,,more than 3,,,,not recommended,
great pretentious,less proper,,more than 3,,convenient,,recommended,priority
,,complete,more than 3,convenient,convenient,problematic,priority,
great pretentious,,,,,,problematic,not recommended,
great pretentious,less proper,,,convenient,inconvenient,,,
great pretentious,,,more than 3,,inconvenient,non-problematic,,
,less proper,complete,more than 3,convenient,inconvenient,non-problematic,not recommended,not recommended
,,,,,,slightly problematic,recommended,
,less proper,complete,more than 3,convenient,inconvenient,slightly problematic,priority,special priority
,,complete,,convenient,,slightly problematic,not recommended,
,,,more than 3,convenient,inconvenient,problematic,recommended,
great pretentious,,,,,inconvenient,,,special priority
,less proper,complete,more than 3,convenient,,problematic,,not recommended
great pretentious,,complete,more than 3,less convenient,,non-problematic,recommended,
,less proper,,more than 3,,,,,
,,,,,convenient,,not recommended,
,,,more than 3,less convenient,convenient,,,priority
,less proper,,,,convenient,slightly problematic,,
,,,more than 3,less convenient,convenient,slightly problematic,not recommended,not recommended
,,complete,,,,problematic,recommended,special priority
great pretentious,less proper,,,less convenient,,,priority,
great pretentious,,,,less convenient,,,not recommended,
great pretentious,less proper,complete,,,inconvenient,non-problematic,,priority
,less proper,complete,,,inconvenient,non-problematic,,
,less proper,complete,more than 3,less convenient,,,not recommended,
great pretentious,,,,,,,,
,,,more than 3,less convenient,inconvenient,slightly problematic,,special priority
,less proper,,,less convenient,inconvenient,,,not recommended
,less proper,complete,,,,,recommended,special priority
,,,,less convenient,inconvenient,,priority,
great pretentious,,complete,more than 3,less convenient,,,not recommended,
great pretentious,less proper,,,,convenient,,,
great pretentious,less proper,complete,,critical,convenient,non-problematic,,special priority
great pretentious,,complete,,,,,not recommended,
,,complete,,critical,convenient,slightly problematic,,
great pretentious,,,more than 3,critical,convenient,,priority,special priority
great pretentious,,complete,,critical,convenient,slightly problematic,not recommended,not recommended
,,complete,more than 3,critical,,,,special priority
,,,more than 3,critical,convenient,problematic,priority,
,,,more than 3,,convenient,problematic,,
great pretentious,,,,critical,,,recommended,priority
great pretentious,,,,,,,,
great pretentious,less proper,,more than 3,,,non-problematic,,not recommended
,less proper,complete,more than 3,,,,recommended,
,,,more than 3,critical,,slightly problematic,,special priority
great pretentious,,,more than 3,,inconvenient,slightly problematic,not recommended,
,less proper,complete,,critical,inconvenient,,recommended,special priority
,,complete,,critical,inconvenient,,,special priority
,,,,,,,,not recommended
,less proper,completed,,convenient,,,recommended,priority
great pretentious,,,,convenient,,,priority,
great pretentious,less proper,completed,,,convenient,,,
great pretentious,,,1,,convenient,slightly problematic,recommended,priority
great pretentious,,,1,convenient,convenient,,,priority
,,completed,,,convenient,,,
great pretentious,less proper,,,,convenient,problematic,,priority
,,,1,convenient,,problematic,,
,less proper,completed,,,convenient,problematic,not recommended,
,,completed,,convenient,,non-problematic,,priority
great pretentious,,,,convenient,,,priority,priority
great pretentious,less proper,,1,convenient,inconvenient,,not recommended,not recommended
,,completed,,,inconvenient,,recommended,priority
great pretentious,,,1,convenient,,,priority,
,,completed,1,,inconvenient,,not recommended,
,less proper,,,,inconvenient,problematic,recommended,priority
great pretentious,less proper,,,,,,,priority
great pretentious,,,1,convenient,inconvenient,,not recommended,not recommended
,less proper,,,less convenient,convenient,,recommended,
great pretentious,,completed,,,convenient,non-problematic,priority,
great pretentious,less proper,completed,,,convenient,,not recommended,not recommended
great pretentious,,completed,1,,convenient,slightly problematic,,priority
,less proper,,1,less convenient,convenient,,priority,priority
,less proper,,1,less convenient,,,,not recommended
,less proper,,,,,problematic,recommended,priority
,,,1,less convenient,,,priority,priority
great pretentious,,,1,,convenient,problematic,not recommended,
,,completed,,less convenient,,non-problematic,recommended,
,less proper,completed,1,,inconvenient,,priority,
great pretentious,less proper,,,less convenient,,non-problematic,not recommended,
great pretentious,,completed,,,inconvenient,,recommended,
,,completed,,less convenient,,slightly problematic,,
great pretentious,less proper,,,less convenient,,,,
great pretentious,less proper,,1,less convenient,,,recommended,priority
,,completed,,,inconvenient,problematic,priority,
,,,1,less convenient,,,,not recommended
great pretentious,,completed,1,critical,,non-problematic,recommended,priority
,,,,critical,convenient,,priority,
,less proper,,,,convenient,non-problematic,,
great pretentious,,,,,,slightly problematic,recommended,priority
great pretentious,,,1,,,slightly problematic,,special priority
,,completed,1,critical,convenient,,,
,,,,critical,convenient,,,
great pretentious,,,1,,,,priority,
great pretentious,,,,,,problematic,,not recommended
great pretentious,,completed,1,critical,inconvenient,non-problematic,recommended,
great pretentious,less proper,,1,,inconvenient,,,special priority
great pretentious,less proper,,1,critical,,,not recommended,
great pretentious,less proper,completed,,,,,recommended,
great pretentious,less proper,completed,1,,inconvenient,slightly problematic,,special priority
great pretentious,less proper,completed,,,,slightly problematic,not recommended,
,less proper,,1,,,,recommended,
,less proper,,,,inconvenient,problematic,priority,special priority
,,completed,1,critical,inconvenient,problematic,not recommended,not recommended
,,,2,,,non-problematic,,
great pretentious,less proper,,2,convenient,convenient,,priority,priority
,less proper,,2,convenient,,,not recommended,not recommended
,less proper,completed,,convenient,,slightly problematic,,
great pretentious,,completed,2,convenient,convenient,slightly problematic,,priority
great pretentious,less proper,,,convenient,,slightly problematic,,not recommended
,,completed,2,convenient,convenient,,recommended,priority
,less proper,completed,2,convenient,,problematic,priority,priority
great pretentious,,completed,2,,,,,
great pretentious,less proper,,2,,inconvenient,,,priority
,,,,,,non-problematic,,
,less proper,,,convenient,inconvenient,non-problematic,,
,,completed,2,convenient,inconvenient,,recommended,
,less proper,completed,,convenient,,,priority,
,,completed,,convenient,,slightly problematic,,not recommended
great pretentious,,completed,2,,,,recommended,
great pretentious,,,2,convenient,inconvenient,,,
,less proper,,2,,inconvenient,,not recommended,
,less proper,completed,,,convenient,non-problematic,recommended,priority
,less proper,,,less convenient,,,priority,
,less proper,,2,,,,,
,less proper,completed,,,convenient,,recommended,priority
great pretentious,less proper,,,less convenient,convenient,slightly problematic,priority,priority
,less proper,,,less convenient,convenient,,,
great pretentious,,,,,convenient,problematic,recommended,priority
great pretentious,,completed,2,less convenient,convenient,problematic,,priority
great pretentious,less proper,,,less convenient,,,,
,less proper,completed,,less convenient,inconvenient,,recommended,
great pretentious,less proper,completed,2,less convenient,inconvenient,non-problematic,,
great pretentious,less proper,completed,2,,inconvenient,non-problematic,,not recommended
great pretentious,,completed,,less convenient,,slightly problematic,,priority
,less proper,,,,,slightly problematic,priority,
,,completed,,,inconvenient,,,not recommended
great pretentious,less proper,,,less convenient,inconvenient,,recommended,
,,completed,2,less convenient,,,,priority
,less proper,,,,inconvenient,,,
,less proper,,2,critical,convenient,,,
,,completed,,critical,convenient,,,
great pretentious,,,2,,convenient,non-problematic,not recommended,
great pretentious,,,2,critical,convenient,slightly problematic,,
,less proper,,2,,,,priority,
,less proper,,2,critical,convenient,,,not recommended
,,completed,,critical,convenient,problematic,,
great pretentious,less proper,completed,,critical,,,priority,
great pretentious,less proper,completed,2,,convenient,problematic,not recommended,
great pretentious,less proper,completed,2,critical,,,,
,,,,,inconvenient,non-problematic,,special priority
,less proper,completed,2,,,non-problematic,not recommended,
,less proper,,2,critical,inconvenient,,recommended,
great pretentious,,completed,2,critical,,,priority,special priority
,less proper,completed,,,inconvenient,slightly problematic,not recommended,not recommended
,,,,critical,,problematic,,
great pretentious,less proper,completed,,critical,,problematic,,special priority
great pretentious,less proper,,2,critical,,,not recommended,not recommended
,less proper,completed,3,convenient,,,recommended,priority
,,completed,3,convenient,convenient,,priority,priority
great pretentious,less proper,,3,convenient,convenient,non-problematic,,not recommended
,less proper,,3,,convenient,,recommended,
great pretentious,,,,convenient,convenient,slightly problematic,,
,less proper,completed,,,convenient,slightly problematic,not recommended,not recommended
,less proper,,3,,,,,priority
,,completed,,,,problematic,,
,less proper,,3,,convenient,problematic,,
great pretentious,less proper,completed,3,,inconvenient,,,priority
,less proper,,3,convenient,inconvenient,,priority,special priority
great pretentious,,,,convenient,inconvenient,,not recommended,
,less proper,completed,3,convenient,inconvenient,,recommended,priority
,less proper,,,convenient,,,,special priority
,,completed,3,,,slightly problematic,not recommended,not recommended
,less proper,,,convenient,inconvenient,problematic,,
great pretentious,,,3,,,problematic,,special priority
great pretentious,less proper,completed,,,inconvenient,problematic,,not recommended
,,completed,,less convenient,,,,
great pretentious,less proper,,,,,,,
,,,,,,,not recommended,
,,completed,,less convenient,,slightly problematic,recommended,priority
,less proper,completed,3,less convenient,,slightly problematic,,
great pretentious,,completed,,less convenient,convenient,slightly problematic,,
great pretentious,less proper,,,less convenient,convenient,,,special priority
great pretentious,,,,,,,,
,,,,,,problematic,,not recommended
,less proper,completed,,less convenient,,non-problematic,recommended,priority
,less proper,,3,less convenient,inconvenient,,priority,special priority
,,,3,,,,,not recommended
great pretentious,,,,,,slightly problematic,,
great pretentious,,,,,,slightly problematic,priority,
great pretentious,less proper,completed,3,less convenient,inconvenient,slightly problematic,not recommended,not recommended
great pretentious,,,3,less convenient,,,,special priority
great pretentious,,completed,3,less convenient,inconvenient,problematic,priority,special priority
,,completed,3,,,problematic,not recommended,not recommended
great pretentious,,completed,3,critical,convenient,,recommended,
,less proper,,3,critical,,,,special priority
,less proper,,3,,,non-problematic,,
great pretentious,less proper,completed,,,,,recommended,
great pretentious,,,3,,,,priority,special priority
great pretentious,less proper,,3,,,,,
,,,,critical,convenient,,,special priority
,less proper,completed,3,critical,,problematic,priority,special priority
great pretentious,,completed,,,,,not recommended,
,less proper,,,,,non-problematic,,priority
,less proper,completed,3,,inconvenient,non-problematic,priority,
great pretentious,,,,,,non-problematic,,
,less proper,,,,,,,
,less proper,,,critical,,slightly problematic,priority,special priority
,less proper,completed,,,,slightly problematic,,not recommended
,,,,critical,,problematic,,special priority
,,,3,critical,inconvenient,,,special priority
,less proper,,3,,,problematic,not recommended,
great pretentious,less proper,completed,more than 3,,,non-problematic,recommended,
,less proper,,,,convenient,non-problematic,,priority
great pretentious,less proper,completed,,convenient,convenient,,,not recommended
,less proper,completed,,,,,,priority
,,completed,more than 3,convenient,convenient,slightly problematic,,
,,completed,,,,,not recommended,
great pretentious,,completed,more than 3,,convenient,,recommended,
great pretentious,less proper,,,,convenient,,priority,priority
,,,more than 3,convenient,,problematic,,not recommended
great pretentious,,completed,more than 3,,,non-problematic,recommended,
,,,more than 3,,inconvenient,,,
,less proper,,more than 3,,inconvenient,,,not recommended
great pretentious,,completed,more than 3,,inconvenient,slightly problematic,recommended,
great pretentious,,,,convenient,inconvenient,,priority,
great pretentious,less proper,completed,,convenient,inconvenient,,,not recommended
,less proper,completed,more than 3,,,problematic,,special priority
,,completed,,convenient,,problematic,,special priority
great pretentious,,,,,,problematic,,not recommended
,less proper,completed,,less convenient,convenient,non-problematic,recommended,
,less proper,completed,more than 3,less convenient,,,,
,,,,less convenient,,,,
great pretentious,less proper,,more than 3,,convenient,slightly problematic,,
great pretentious,,completed,more than 3,less convenient,convenient,,priority,special priority
,less proper,,more than 3,less convenient,,,not recommended,not recommended
,,,,,,,recommended,
,,completed,more than 3,,convenient,problematic,priority,
great pretentious,less proper,completed,more than 3,,,problematic,not recommended,not recommended
,less proper,completed,,,,,,
,,,more than 3,less convenient,inconvenient,,,
,less proper,,,less convenient,inconvenient,,not recommended,
,,completed,,,inconvenient,,,priority
,,completed,,less convenient,,,priority,special priority
great pretentious,,completed,more than 3,less convenient,inconvenient,,not recommended,not recommended
,less proper,,more than 3,less convenient,inconvenient,,,
,less proper,completed,more than 3,less convenient,,problematic,,
,less proper,completed,more than 3,,,,not recommended,
great pretentious,,,,,,,recommended,
great pretentious,less proper,,,critical,,,priority,special priority
great pretentious,,completed,,,,,not recommended,
,,,,critical,convenient,slightly problematic,,
great pretentious,less proper,completed,more than 3,critical,convenient,slightly problematic,priority,special priority
,less proper,completed,,critical,convenient,,,not recommended
,less proper,completed,more than 3,critical,convenient,,,special priority
great pretentious,,completed,,,,,priority,special priority
great pretentious,,completed,more than 3,,,problematic,not recommended,
great pretentious,,completed,more than 3,,,non-problematic,,
great pretentious,,,,,,non-problematic,,special priority
great pretentious,,completed,more than 3,,inconvenient,,,not recommended
great pretentious,less proper,,more than 3,critical,,slightly problematic,recommended,
great pretentious,less proper,completed,more than 3,critical,inconvenient,slightly problematic,,special priority
,,completed,,critical,,,not recommended,
great pretentious,less proper,completed,more than 3,critical,inconvenient,,recommended,
great pretentious,less proper,completed,more than 3,,inconvenient,problematic,,
great pretentious,,,more than 3,,inconvenient,,,not recommended
,,incomplete,1,,convenient,,,
,,incomplete,1,,,non-problematic,,
,less proper,,1,convenient,convenient,non-problematic,,not recommended
great pretentious,,incomplete,1,convenient,,slightly problematic,,
,,,,convenient,,slightly problematic,,
,,incomplete,,,,,,
great pretentious,less proper,,1,,convenient,problematic,,
,,,1,convenient,convenient,,priority,priority
great pretentious,less proper,incomplete,1,convenient,convenient,,,not recommended
,,,1,convenient,,,recommended,
,less proper,,,convenient,,,priority,
,,,1,convenient,inconvenient,non-problematic,,
,less proper,,1,convenient,,slightly problematic,,
great pretentious,less proper,incomplete,1,convenient,,slightly problematic,priority,
great pretentious,,incomplete,,,,,not recommended,not recommended
great pretentious,,incomplete,1,,,,recommended,priority
,less proper,,1,,,problematic,priority,
great pretentious,,,1,convenient,inconvenient,,not recommended,not recommended
great pretentious,less proper,incomplete,,,convenient,,,priority
great pretentious,,incomplete,1,less convenient,convenient,,priority,
great pretentious,less proper,incomplete,,,convenient,non-problematic,not recommended,not recommended
,,incomplete,,,convenient,,recommended,priority
great pretentious,,,,,convenient,,priority,priority
,,incomplete,1,less convenient,,,not recommended,
great pretentious,,incomplete,1,,,problematic,,
great pretentious,less proper,incomplete,1,less convenient,,,priority,
,,incomplete,,,convenient,,,not recommended
great pretentious,less proper,,,,inconvenient,non-problematic,recommended,
,less proper,incomplete,,less convenient,inconvenient,non-problematic,,priority
great pretentious,less proper,incomplete,1,,inconvenient,,not recommended,
,,incomplete,,,,,recommended,priority
great pretentious,,incomplete,1,less convenient,inconvenient,slightly problematic,,priority
,less proper,incomplete,1,less convenient,,,,
,less proper,,1,,,problematic,recommended,
,,incomplete,,,inconvenient,problematic,priority,priority
,less proper,incomplete,,less convenient,,,,not recommended
,,incomplete,1,,convenient,non-problematic,recommended,priority
great pretentious,,,1,critical,,non-problematic,,special priority
,less proper,incomplete,1,critical,,,not recommended,not recommended
,less proper,incomplete,1,,convenient,slightly problematic,recommended,
,,,,,,slightly problematic,priority,
great pretentious,,incomplete,1,critical,,,not recommended,not recommended
,,,,,,problematic,recommended,special priority
,less proper,incomplete,,critical,convenient,,,
great pretentious,less proper,,1,,,problematic,not recommended,
,,,,,inconvenient,,recommended,
,less proper,,1,,,non-problematic,,special priority
great pretentious,less proper,incomplete,1,,inconvenient,,,not recommended
,,,1,,inconvenient,slightly problematic,,priority
great pretentious,less proper,,1,,inconvenient,,,
,,incomplete,1,critical,,,not recommended,
great pretentious,,incomplete,,critical,inconvenient,problematic,recommended,special priority
great pretentious,less proper,,,critical,,problematic,,special priority
,,incomplete,,,,,not recommended,not recommended
great pretentious,less proper,incomplete,,convenient,,,,
,,incomplete,,,convenient,,priority,
,less proper,,2,,convenient,non-problematic,not recommended,
great pretentious,less proper,incomplete,,,convenient,,,priority
great pretentious,less proper,,2,,convenient,,,priority
great pretentious,,incomplete,2,,convenient,,not recommended,
great pretentious,,incomplete,2,convenient,,problematic,,
great pretentious,,incomplete,,convenient,convenient,problematic,,
,less proper,,,convenient,convenient,,not recommended,
great pretentious,,,2,convenient,,,,priority
great pretentious,less proper,,,,inconvenient,,priority,
,,,,,inconvenient,non-problematic,,
,,incomplete,,,,slightly problematic,,
great pretentious,,,,convenient,,,,
,,,,,,slightly problematic,not recommended,
great pretentious,,incomplete,,,inconvenient,problematic,,special priority
great pretentious,,incomplete,2,,,problematic,priority,
,,incomplete,2,,,,not recommended,not recommended
,,,,less convenient,,non-problematic,recommended,priority
great pretentious,,incomplete,2,,convenient,non-problematic,priority,
,,incomplete,2,less convenient,,,,
great pretentious,less proper,,,,,,recommended,priority
,,,2,less convenient,,,,
,,incomplete,,less convenient,convenient,,not recommended,
great pretentious,,incomplete,2,less convenient,,,,special priority
,less proper,,,,,,priority,
,,,,,,problematic,not recommended,not recommended
great pretentious,,incomplete,2,,inconvenient,non-problematic,,
great pretentious,less proper,incomplete,2,,inconvenient,,,
great pretentious,less proper,,,less convenient,inconvenient,,,
great pretentious,,,,,inconvenient,slightly problematic,,
,less proper,,,less convenient,inconvenient,slightly problematic,priority,special priority
,less proper,incomplete,2,less convenient,inconvenient,slightly problematic,not recommended,
great pretentious,,,2,,inconvenient,,recommended,
,,incomplete,,less convenient,inconvenient,,,
great pretentious,less proper,incomplete,,,inconvenient,problematic,,not recommended
,,incomplete,,,,,,priority
great pretentious,less proper,,,,convenient,non-problematic,,
great pretentious,,incomplete,2,,convenient,non-problematic,not recommended,
great pretentious,,,2,,,slightly problematic,,priority
,,,,critical,convenient,slightly problematic,,
,less proper,,,critical,,,,
,less proper,incomplete,,critical,,problematic,,special priority
,,incomplete,,critical,,,,special priority
great pretentious,,,2,critical,convenient,problematic,not recommended,
great pretentious,less proper,incomplete,2,,inconvenient,non-problematic,recommended,
,,incomplete,2,,inconvenient,,priority,
,less proper,,,critical,inconvenient,non-problematic,not recommended,not recommended
great pretentious,less proper,,,,inconvenient,,,priority
great pretentious,,,2,critical,inconvenient,slightly problematic,,special priority
,,incomplete,,,inconvenient,slightly problematic,,not recommended
great pretentious,,,2,critical,,problematic,recommended,special priority
great pretentious,,,,critical,inconvenient,problematic,priority,special priority
,,,,,,problematic,,
,,,3,,,non-problematic,recommended,priority
great pretentious,less proper,,3,convenient,,,priority,priority
great pretentious,,incomplete,3,convenient,,non-problematic,,
,,,3,convenient,,slightly problematic,,priority
great pretentious,less proper,,3,,convenient,slightly problematic,,
great pretentious,less proper,,,,convenient,slightly problematic,not recommended,
great pretentious,,incomplete,,convenient,,,,
,less proper,incomplete,,,,problematic,,
,less proper,incomplete,,convenient,convenient,problematic,not recommended,not recommended
,less proper,incomplete,3,,inconvenient,,,priority
great pretentious,less proper,,,,,non-problematic,,
,,,,convenient,inconvenient,,not recommended,
,less proper,incomplete,,convenient,inconvenient,slightly problematic,recommended,priority
,less proper,incomplete,,convenient,,slightly problematic,,special priority
great pretentious,,incomplete,,,,slightly problematic,,not recommended
,less proper,,3,,inconvenient,problematic,,
great pretentious,less proper,,3,convenient,,,priority,special priority
great pretentious,less proper,,,,inconvenient,problematic,not recommended,not recommended
,less proper,incomplete,3,less convenient,convenient,,recommended,
great pretentious,less proper,incomplete,,less convenient,convenient,,priority,
great pretentious,,incomplete,3,less convenient,,non-problematic,,not recommended
great pretentious,less proper,incomplete,,less convenient,,slightly problematic,,priority
,less proper,,3,less convenient,,slightly problematic,priority,special priority
great pretentious,,,,,convenient,,,not recommended
