class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,flat,,white,bruises,foul,,close,broad,,tapering,bulbous,fibrous,smooth,white,,partial,,one,,chocolate,scattered,urban
edible,convex,scaly,white,,none,,close,,purple,enlarging,missing,smooth,fibrous,white,white,partial,,one,,,several,woods
poisonous,convex,scaly,brown,no,,,close,narrow,,tapering,,smooth,silky,pink,pink,partial,white,one,evanescent,white,,woods
edible,knobbed,scaly,buff,bruises,,free,,broad,,enlarging,missing,,smooth,white,white,partial,white,,evanescent,white,clustered,waste
poisonous,convex,scaly,brown,no,,free,close,narrow,buff,,missing,,silky,pink,white,partial,,one,evanescent,white,several,
poisonous,convex,scaly,brown,no,fishy,free,close,,buff,tapering,missing,silky,silky,,pink,,,,evanescent,white,,leaves
poisonous,,,buff,,foul,free,close,,pink,tapering,,,fibrous,white,white,partial,,one,pendant,chocolate,scattered,
edible,flat,,green,no,,free,,narrow,,enlarging,missing,,fibrous,white,white,partial,white,one,flaring,chocolate,solitary,woods
poisonous,bell,,pink,bruises,none,free,close,broad,,enlarging,bulbous,,smooth,white,white,partial,white,,pendant,,several,
poisonous,convex,smooth,buff,bruises,foul,free,,broad,pink,tapering,bulbous,fibrous,fibrous,white,,partial,,one,pendant,chocolate,several,urban
edible,,,,no,none,free,,narrow,white,,,fibrous,fibrous,white,,,,one,evanescent,,,leaves
,,scaly,,no,none,free,close,narrow,pink,,,smooth,fibrous,white,white,,,one,flaring,,,woods
poisonous,,smooth,buff,bruises,foul,free,close,broad,white,,bulbous,smooth,,white,white,partial,white,,pendant,chocolate,several,urban
,convex,scaly,white,no,none,free,,,white,,missing,,fibrous,,white,,white,one,flaring,,several,woods
poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,one,,white,several,leaves
edible,convex,smooth,pink,bruises,,free,close,broad,red,,missing,smooth,,red,white,,white,two,evanescent,white,,waste
poisonous,flat,,,bruises,none,,close,broad,,enlarging,bulbous,,smooth,white,white,partial,,two,pendant,green,several,meadows
,flat,scaly,,,,free,close,narrow,white,,missing,silky,scaly,white,yellow,partial,white,one,,white,,woods
poisonous,,,yellow,no,foul,,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink,,white,one,large,,solitary,
,flat,smooth,white,bruises,,free,close,broad,chocolate,,,smooth,fibrous,,white,partial,white,one,pendant,chocolate,,
poisonous,,scaly,gray,,foul,free,,broad,chocolate,enlarging,bulbous,silky,silky,,,partial,white,one,,chocolate,several,grasses
edible,,scaly,red,,,free,close,,white,,missing,,smooth,red,,,white,two,,,,waste
poisonous,flat,,,bruises,none,free,close,broad,,enlarging,,smooth,,,white,,white,two,pendant,green,several,grasses
poisonous,,smooth,,,none,free,,broad,,enlarging,bulbous,,,white,white,,white,two,pendant,green,several,
poisonous,convex,,,no,,free,close,narrow,buff,,,,silky,pink,pink,partial,,one,,white,several,leaves
poisonous,,smooth,,bruises,,free,close,,pink,,,,smooth,white,white,partial,,one,,chocolate,several,urban
,convex,scaly,yellow,,foul,free,,broad,chocolate,,bulbous,silky,silky,,,partial,,,large,chocolate,,
,,,white,bruises,none,free,close,broad,,enlarging,bulbous,smooth,,,white,partial,white,,pendant,,several,grasses
edible,,,brown,,none,free,,narrow,white,enlarging,bulbous,smooth,fibrous,,brown,partial,white,one,evanescent,white,,leaves
poisonous,,fibrous,yellow,no,foul,,close,,gray,enlarging,bulbous,silky,silky,pink,pink,,white,,,,solitary,grasses
poisonous,,scaly,,no,foul,free,close,,chocolate,enlarging,,silky,silky,,buff,,white,one,large,,,paths
poisonous,,scaly,yellow,no,,free,close,broad,pink,,bulbous,,silky,,pink,partial,white,,large,chocolate,,grasses
poisonous,convex,smooth,gray,bruises,foul,free,close,broad,,,bulbous,smooth,fibrous,white,white,partial,,one,pendant,chocolate,scattered,urban
poisonous,convex,scaly,,no,fishy,free,close,narrow,,tapering,missing,smooth,silky,,pink,,white,one,,,several,leaves
,,scaly,yellow,no,none,free,,narrow,,,missing,silky,scaly,,yellow,partial,white,one,,white,several,woods
,convex,,brown,no,,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,one,,white,,paths
poisonous,,smooth,white,,foul,free,close,,chocolate,tapering,bulbous,smooth,fibrous,,white,partial,white,,pendant,chocolate,scattered,
,,,gray,no,foul,,,,pink,enlarging,bulbous,,silky,buff,,partial,white,one,,,,grasses
edible,flat,,brown,no,none,free,crowded,narrow,,enlarging,bulbous,smooth,,white,brown,partial,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,gray,bruises,,free,close,,white,,bulbous,,smooth,,white,partial,white,,pendant,,scattered,
,,smooth,buff,bruises,foul,free,close,broad,chocolate,,bulbous,fibrous,fibrous,white,white,,,one,pendant,chocolate,,urban
edible,flat,smooth,,bruises,none,free,close,broad,red,,,smooth,,red,red,,white,,evanescent,,clustered,
poisonous,convex,,buff,,,free,,,chocolate,,bulbous,,smooth,white,,partial,white,one,pendant,chocolate,scattered,urban
,flat,scaly,yellow,no,,free,,broad,pink,,,silky,silky,buff,brown,partial,,one,large,chocolate,several,woods
,,,brown,no,foul,,,narrow,,tapering,,smooth,,,,partial,white,one,evanescent,,several,
poisonous,flat,smooth,,bruises,foul,,,,,,,smooth,smooth,,white,,white,,,chocolate,several,grasses
poisonous,flat,smooth,gray,bruises,,free,close,broad,,,,smooth,,white,white,partial,,one,pendant,chocolate,scattered,
poisonous,flat,,,,foul,free,close,,pink,enlarging,bulbous,silky,,,,partial,white,one,,,several,grasses
edible,flat,fibrous,cinnamon,no,,free,,narrow,white,enlarging,bulbous,,smooth,,brown,partial,white,,evanescent,,several,leaves
poisonous,convex,,brown,no,,,close,,,tapering,,silky,,pink,pink,partial,,one,evanescent,white,several,leaves
edible,knobbed,,,bruises,,free,,,red,,missing,,smooth,white,,partial,white,,evanescent,white,clustered,
,,scaly,brown,,fishy,free,close,,buff,,,silky,,white,,partial,,one,evanescent,white,,leaves
poisonous,flat,smooth,white,bruises,foul,free,,,,tapering,bulbous,,fibrous,white,,partial,,,,,scattered,grasses
poisonous,convex,scaly,,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,,pink,partial,white,one,evanescent,white,several,leaves
,convex,,,,,free,close,broad,white,enlarging,missing,,smooth,,,,white,two,evanescent,,clustered,waste
,flat,scaly,,,foul,free,close,,,enlarging,bulbous,silky,silky,pink,,,white,one,large,chocolate,,paths
poisonous,convex,smooth,,bruises,foul,free,close,broad,white,,,fibrous,fibrous,white,white,partial,,,,chocolate,,urban
edible,,smooth,,bruises,,,,broad,white,enlarging,,smooth,,red,red,,,,,white,clustered,waste
poisonous,flat,,yellow,no,foul,free,close,,pink,,bulbous,silky,silky,buff,,,,one,large,,several,woods
poisonous,flat,scaly,,no,foul,,close,,pink,,bulbous,silky,silky,brown,pink,partial,,one,large,chocolate,several,woods
edible,flat,scaly,red,,none,,,broad,red,,missing,smooth,smooth,,white,,white,,evanescent,white,clustered,waste
,flat,smooth,gray,bruises,foul,free,,broad,pink,tapering,,fibrous,,,white,,,one,,chocolate,several,grasses
edible,knobbed,smooth,brown,,none,,close,broad,red,enlarging,missing,smooth,smooth,red,white,,white,two,evanescent,white,,waste
poisonous,flat,,yellow,,foul,free,,broad,pink,enlarging,bulbous,silky,,brown,buff,partial,,one,large,,solitary,woods
poisonous,,smooth,,bruises,,free,close,broad,,tapering,,smooth,fibrous,white,white,partial,,one,pendant,,scattered,grasses
poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,,pink,pink,partial,white,,,,several,paths
,,scaly,yellow,no,,free,close,broad,,enlarging,bulbous,silky,,buff,,,white,one,large,chocolate,solitary,grasses
poisonous,flat,,white,bruises,,free,close,,green,,bulbous,,smooth,white,white,,white,two,pendant,green,several,grasses
,convex,,brown,no,spicy,,close,narrow,buff,tapering,missing,,smooth,pink,pink,partial,white,,evanescent,,several,woods
edible,flat,scaly,white,no,none,free,close,,white,enlarging,,smooth,fibrous,white,,,white,,flaring,chocolate,several,woods
,convex,scaly,white,no,none,free,close,,,,missing,smooth,fibrous,,,partial,white,one,flaring,,,
poisonous,convex,scaly,brown,no,foul,free,,,buff,tapering,missing,,,pink,white,partial,,one,,,several,paths
poisonous,flat,,gray,bruises,foul,,,broad,pink,tapering,bulbous,fibrous,smooth,,white,partial,,one,pendant,,,urban
,convex,,purple,,none,,close,narrow,white,enlarging,missing,smooth,fibrous,,,,white,,flaring,chocolate,several,woods
,flat,smooth,,bruises,,free,,broad,,enlarging,bulbous,smooth,,white,white,partial,white,two,pendant,green,several,grasses
,convex,scaly,,,foul,free,,broad,gray,,,silky,silky,pink,buff,,,one,large,,several,woods
poisonous,,smooth,,bruises,foul,,close,,chocolate,,,,fibrous,white,white,partial,,one,pendant,,several,grasses
poisonous,,,,no,foul,,close,,gray,enlarging,bulbous,,silky,pink,brown,,white,,large,,solitary,paths
poisonous,convex,fibrous,yellow,no,foul,,,broad,chocolate,enlarging,,silky,,pink,pink,,,one,large,chocolate,several,grasses
poisonous,flat,scaly,yellow,no,foul,free,close,,,,,silky,silky,pink,,partial,white,one,,chocolate,solitary,woods
poisonous,,smooth,gray,bruises,,,close,,pink,,,,fibrous,,white,partial,white,,pendant,chocolate,,grasses
,flat,,,no,none,free,close,narrow,purple,enlarging,missing,,fibrous,white,white,partial,white,one,flaring,chocolate,several,woods
poisonous,flat,smooth,white,,foul,free,close,broad,,,bulbous,fibrous,,,white,partial,white,one,pendant,chocolate,scattered,grasses
edible,knobbed,,brown,bruises,none,free,close,broad,white,enlarging,,smooth,smooth,red,red,partial,,,evanescent,,clustered,waste
,convex,scaly,brown,no,spicy,free,,narrow,buff,tapering,missing,silky,silky,,white,,white,one,evanescent,white,,woods
poisonous,convex,smooth,,,,,close,broad,white,tapering,bulbous,,,,white,partial,white,,pendant,,,
poisonous,flat,scaly,yellow,no,foul,,close,broad,,enlarging,bulbous,silky,,pink,,partial,,one,large,chocolate,solitary,
poisonous,bell,smooth,,,,free,,broad,white,enlarging,bulbous,smooth,smooth,white,,partial,white,two,pendant,green,,
poisonous,convex,scaly,brown,no,foul,,close,narrow,buff,tapering,missing,,,pink,white,partial,white,one,evanescent,white,several,woods
,,,buff,bruises,,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,,partial,white,two,pendant,,,
poisonous,flat,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,,silky,,,pink,partial,,one,,,,
,convex,,gray,no,foul,free,close,,,enlarging,bulbous,silky,silky,brown,buff,partial,,,,,solitary,woods
edible,convex,scaly,,,,free,close,,red,,missing,smooth,,white,white,partial,,,,white,,waste
edible,,smooth,buff,bruises,,free,close,,,enlarging,missing,smooth,smooth,red,red,partial,white,two,evanescent,,,
poisonous,,scaly,,no,foul,free,,narrow,buff,tapering,missing,silky,smooth,pink,white,,white,,evanescent,,,leaves
,convex,smooth,red,bruises,none,free,close,broad,red,enlarging,missing,smooth,smooth,red,red,partial,,,evanescent,white,,waste
,,smooth,buff,bruises,none,free,close,broad,green,,bulbous,,smooth,,white,partial,white,two,pendant,,several,
,,,brown,bruises,,,,broad,,,missing,smooth,smooth,white,white,partial,white,,,white,clustered,waste
poisonous,convex,scaly,red,no,,free,close,,buff,tapering,,smooth,silky,pink,,partial,,one,evanescent,,several,paths
edible,flat,scaly,,,,free,close,broad,,,missing,smooth,smooth,red,red,,,,,white,clustered,
poisonous,,smooth,gray,bruises,foul,free,,broad,,tapering,bulbous,smooth,,white,white,,white,one,pendant,,scattered,
poisonous,,smooth,buff,bruises,none,free,close,broad,,enlarging,bulbous,smooth,,,white,,white,two,,green,,grasses
poisonous,convex,scaly,brown,,,,close,narrow,buff,tapering,missing,,silky,pink,white,partial,,one,evanescent,white,several,
poisonous,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,,smooth,,white,partial,white,,evanescent,white,several,leaves
,flat,scaly,yellow,no,foul,,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,,solitary,grasses
poisonous,,scaly,brown,no,,,close,narrow,,tapering,missing,smooth,silky,white,,partial,white,,evanescent,white,,leaves
,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,,white,pink,,white,one,,,several,woods
poisonous,flat,,gray,bruises,foul,,close,,,,,fibrous,smooth,white,white,,white,one,,chocolate,several,urban
,,,pink,,,free,close,,,enlarging,,,smooth,red,white,partial,white,two,,white,clustered,waste
edible,,scaly,purple,,,free,,narrow,,enlarging,,smooth,fibrous,white,white,,,one,flaring,,solitary,woods
poisonous,,scaly,,no,,,close,broad,gray,enlarging,bulbous,,,,pink,,,one,large,chocolate,,paths
poisonous,convex,,,,,free,,broad,chocolate,tapering,bulbous,,fibrous,,white,partial,,,pendant,,,grasses
,convex,scaly,brown,no,,,,narrow,buff,tapering,,smooth,,,pink,,white,,evanescent,white,,leaves
poisonous,flat,,gray,,foul,,close,broad,chocolate,tapering,bulbous,smooth,,white,white,partial,white,one,pendant,chocolate,several,
poisonous,convex,,buff,bruises,foul,free,close,broad,chocolate,tapering,,smooth,,white,,partial,white,one,,chocolate,,
,,fibrous,yellow,no,,free,close,broad,chocolate,enlarging,bulbous,silky,silky,,pink,,white,one,large,chocolate,,
,bell,,white,bruises,none,free,close,,,enlarging,bulbous,,smooth,,white,partial,white,,pendant,green,several,grasses
edible,knobbed,,brown,bruises,none,free,,broad,red,,missing,smooth,smooth,,,partial,white,two,evanescent,white,clustered,waste
poisonous,,scaly,,no,fishy,free,close,narrow,buff,,,silky,silky,white,,partial,white,,evanescent,,several,
poisonous,flat,,yellow,,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,,partial,white,one,large,,,paths
,convex,scaly,,bruises,none,free,,broad,,enlarging,,,smooth,red,white,,,two,evanescent,,,waste
,convex,,buff,bruises,foul,free,close,broad,pink,tapering,,,fibrous,,white,partial,white,one,pendant,chocolate,several,grasses
,,smooth,gray,bruises,,free,close,,white,tapering,bulbous,fibrous,fibrous,white,white,partial,white,,,chocolate,several,urban
,,smooth,,bruises,foul,free,close,,pink,tapering,,smooth,smooth,,white,partial,,one,pendant,chocolate,scattered,urban
,,,yellow,no,foul,free,,broad,pink,enlarging,bulbous,silky,silky,buff,buff,,white,,large,,,woods
poisonous,convex,,brown,no,foul,,close,narrow,buff,tapering,missing,smooth,smooth,,pink,partial,,one,evanescent,,several,
,,,,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,,partial,,one,pendant,chocolate,several,
edible,knobbed,scaly,brown,bruises,none,free,,broad,red,,missing,smooth,smooth,white,white,partial,white,two,evanescent,,clustered,
edible,,smooth,,bruises,none,,,,,enlarging,,smooth,,red,red,partial,white,two,evanescent,,clustered,waste
edible,,scaly,white,no,,free,,narrow,pink,,,smooth,,white,white,partial,white,,flaring,chocolate,several,woods
,,,buff,,foul,free,close,broad,pink,tapering,,,smooth,white,white,,,one,pendant,,scattered,urban
poisonous,,smooth,,,foul,free,close,broad,chocolate,tapering,bulbous,,,white,white,partial,white,one,,,scattered,urban
edible,flat,smooth,red,,none,free,close,,red,enlarging,missing,smooth,,white,,partial,white,two,,white,clustered,waste
,,,,no,foul,free,close,broad,,enlarging,bulbous,,silky,buff,,partial,,one,,,,
,convex,scaly,brown,no,spicy,,close,,buff,,,silky,silky,pink,,partial,white,one,evanescent,white,several,
poisonous,flat,,white,bruises,none,free,,,gray,enlarging,bulbous,smooth,smooth,white,white,partial,,,pendant,green,several,grasses
poisonous,,scaly,gray,,foul,free,,broad,pink,enlarging,bulbous,,silky,buff,brown,,white,one,large,chocolate,solitary,woods
edible,convex,,brown,,,free,,,,enlarging,bulbous,smooth,smooth,white,brown,partial,white,,evanescent,white,several,
,flat,,,no,foul,free,close,broad,,enlarging,,silky,silky,buff,brown,,white,one,,chocolate,,woods
,,smooth,,bruises,,free,close,,pink,tapering,bulbous,fibrous,smooth,,,partial,white,one,pendant,,scattered,
edible,convex,,buff,,,free,,broad,white,enlarging,missing,smooth,smooth,red,,partial,,two,evanescent,,,waste
edible,convex,smooth,pink,bruises,none,,,broad,,enlarging,missing,smooth,smooth,,red,partial,white,two,evanescent,white,clustered,waste
,,,,,foul,,,broad,white,tapering,,fibrous,,white,white,partial,white,,pendant,chocolate,,grasses
,flat,fibrous,gray,no,foul,free,close,broad,,enlarging,bulbous,,,pink,brown,partial,white,one,large,,,
,convex,,white,bruises,foul,free,close,broad,,tapering,bulbous,smooth,fibrous,,white,,white,,,chocolate,,grasses
poisonous,convex,,,no,,free,close,broad,chocolate,enlarging,bulbous,silky,,brown,,partial,white,one,large,chocolate,several,paths
,,,white,bruises,foul,free,close,broad,pink,tapering,bulbous,,smooth,white,white,partial,white,one,,chocolate,,urban
edible,,scaly,,bruises,none,free,,broad,white,enlarging,missing,smooth,smooth,red,red,partial,white,two,evanescent,white,clustered,waste
,convex,,pink,,none,free,,broad,,enlarging,missing,,smooth,white,white,partial,white,,,white,clustered,waste
poisonous,flat,scaly,yellow,,foul,free,close,broad,gray,,bulbous,,silky,,buff,partial,white,one,large,chocolate,,grasses
edible,flat,,,bruises,none,free,close,,,,missing,,smooth,white,white,,,two,evanescent,white,clustered,waste
,,,red,,none,free,close,broad,white,enlarging,missing,,smooth,white,white,partial,white,two,evanescent,,clustered,waste
poisonous,convex,smooth,gray,bruises,foul,free,,broad,pink,tapering,bulbous,fibrous,fibrous,white,white,,,one,pendant,chocolate,,urban
poisonous,,smooth,,bruises,foul,,close,,white,,bulbous,smooth,,white,white,,white,one,pendant,chocolate,,urban
poisonous,flat,,yellow,no,,,,broad,,,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,several,
poisonous,,smooth,buff,bruises,,free,close,broad,chocolate,tapering,bulbous,,fibrous,white,white,partial,white,one,pendant,chocolate,,
,flat,,white,bruises,,free,close,broad,chocolate,tapering,bulbous,smooth,smooth,,white,partial,,one,,chocolate,several,grasses
poisonous,flat,scaly,yellow,,,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,,,white,,,,several,
,,,yellow,no,foul,free,,broad,pink,enlarging,bulbous,silky,silky,brown,,,,one,large,chocolate,solitary,woods
poisonous,flat,scaly,,,foul,free,close,,,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,,paths
poisonous,flat,fibrous,gray,no,foul,,,broad,gray,enlarging,bulbous,silky,silky,buff,brown,partial,,,,chocolate,several,paths
poisonous,bell,smooth,pink,bruises,none,free,close,broad,,enlarging,bulbous,smooth,smooth,,white,partial,white,,,green,,meadows
poisonous,convex,scaly,brown,,foul,,close,narrow,,tapering,missing,smooth,,pink,white,partial,white,one,evanescent,,,leaves
poisonous,bell,smooth,white,bruises,,free,,broad,white,,,smooth,smooth,white,,partial,white,,pendant,green,,grasses
edible,convex,scaly,brown,bruises,none,free,close,broad,white,enlarging,missing,,,,,,white,,evanescent,white,clustered,waste
poisonous,convex,scaly,brown,no,fishy,free,,narrow,buff,tapering,missing,,smooth,pink,white,partial,white,one,evanescent,white,,paths
poisonous,,,brown,,fishy,free,close,narrow,buff,,missing,,smooth,white,pink,partial,white,one,evanescent,white,several,
poisonous,,scaly,,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,,one,evanescent,,,paths
poisonous,,smooth,buff,bruises,foul,free,close,broad,,,bulbous,,,,,partial,white,one,pendant,chocolate,scattered,
poisonous,,scaly,yellow,no,none,free,close,narrow,,enlarging,missing,silky,,white,brown,partial,white,one,,white,several,woods
poisonous,convex,,gray,,foul,free,close,,,tapering,,,fibrous,white,white,partial,white,one,pendant,chocolate,several,urban
edible,flat,,pink,bruises,none,free,close,,red,,missing,smooth,smooth,white,white,partial,white,two,evanescent,white,clustered,
edible,knobbed,smooth,pink,bruises,none,free,,broad,red,enlarging,,,,red,red,partial,,two,evanescent,white,clustered,
edible,flat,scaly,brown,bruises,none,free,,,white,enlarging,missing,,smooth,red,,partial,white,two,evanescent,white,clustered,
poisonous,,scaly,pink,bruises,,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,white,,white,two,pendant,,several,meadows
poisonous,,smooth,gray,,,free,close,,,,,smooth,fibrous,,white,partial,white,one,pendant,,several,
,,smooth,gray,bruises,foul,,close,broad,pink,tapering,,smooth,smooth,,white,,white,one,pendant,chocolate,,grasses
,convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,,silky,,,,white,one,large,,,grasses
poisonous,convex,scaly,brown,,,free,close,,buff,tapering,missing,,smooth,,white,partial,,one,evanescent,white,several,
poisonous,,,buff,,none,free,,broad,white,enlarging,bulbous,smooth,smooth,white,white,,white,two,,,several,
,convex,,buff,bruises,foul,free,close,,chocolate,tapering,,fibrous,fibrous,,,,white,,pendant,,several,urban
poisonous,bell,,buff,bruises,,free,close,broad,green,enlarging,bulbous,smooth,,white,white,,,two,pendant,,,grasses
edible,flat,scaly,white,no,,free,close,,pink,enlarging,missing,smooth,fibrous,white,,partial,white,one,flaring,,,woods
edible,,scaly,,no,,free,,narrow,white,,,fibrous,smooth,white,brown,,white,one,evanescent,white,,leaves
poisonous,convex,fibrous,yellow,no,foul,,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,,paths
,,smooth,buff,,foul,,close,broad,chocolate,tapering,bulbous,smooth,fibrous,,,partial,white,one,pendant,chocolate,,grasses
,flat,scaly,,,foul,free,close,broad,,enlarging,bulbous,silky,silky,,pink,partial,,one,large,,several,
edible,knobbed,smooth,,bruises,,free,close,,,,missing,,,red,red,partial,white,two,evanescent,white,,waste
poisonous,flat,,yellow,no,,free,close,broad,chocolate,enlarging,bulbous,,silky,pink,pink,partial,white,,large,,,paths
poisonous,bell,fibrous,brown,no,none,free,close,narrow,white,enlarging,missing,silky,,,brown,partial,white,one,,,,
,convex,scaly,brown,,,free,close,,,tapering,missing,silky,smooth,,,,white,one,,white,several,paths
poisonous,flat,scaly,yellow,,foul,free,close,broad,chocolate,enlarging,,,,brown,,partial,,,large,chocolate,,woods
poisonous,convex,,yellow,no,,free,,,gray,enlarging,bulbous,,silky,brown,buff,partial,white,one,large,,solitary,grasses
poisonous,convex,,gray,bruises,foul,free,close,,pink,,bulbous,fibrous,smooth,white,,,white,one,,,scattered,
poisonous,,scaly,,,foul,,close,narrow,,,missing,smooth,silky,white,pink,partial,white,,evanescent,white,,woods
,convex,scaly,,,,free,close,broad,white,,missing,smooth,smooth,red,,partial,,,evanescent,,,waste
edible,flat,scaly,,no,none,free,,narrow,white,enlarging,,fibrous,fibrous,white,brown,,,one,,white,,leaves
poisonous,flat,scaly,,bruises,none,free,close,broad,,enlarging,bulbous,smooth,smooth,,white,partial,white,two,pendant,green,several,
,knobbed,fibrous,brown,no,none,free,,narrow,white,,missing,silky,scaly,white,yellow,partial,white,,evanescent,white,several,woods
poisonous,,scaly,gray,,foul,free,,broad,,enlarging,bulbous,silky,silky,,brown,partial,,one,large,chocolate,several,grasses
poisonous,convex,,brown,no,spicy,free,,narrow,buff,,missing,,silky,pink,white,partial,white,one,evanescent,white,several,paths
,flat,,gray,no,,free,close,broad,,enlarging,bulbous,,silky,pink,pink,partial,white,,large,chocolate,solitary,woods
poisonous,flat,fibrous,gray,no,,free,close,broad,pink,,bulbous,,silky,buff,pink,,white,one,large,chocolate,several,woods
poisonous,convex,smooth,gray,bruises,,free,close,,,tapering,,,fibrous,,,partial,white,one,,,scattered,grasses
,convex,scaly,,,,,close,narrow,purple,,,smooth,fibrous,white,,partial,,,flaring,,solitary,
poisonous,convex,scaly,,no,fishy,free,close,narrow,,tapering,missing,silky,smooth,pink,,,,one,evanescent,white,,paths
,,,,,,free,close,broad,gray,enlarging,bulbous,smooth,smooth,white,,partial,white,,pendant,green,several,meadows
poisonous,,scaly,red,,fishy,free,close,,,tapering,missing,silky,silky,,pink,,white,,evanescent,white,,leaves
poisonous,flat,smooth,,bruises,foul,,close,broad,white,tapering,,smooth,,,,partial,white,one,pendant,,several,grasses
poisonous,convex,smooth,buff,bruises,foul,free,close,broad,white,tapering,,smooth,,white,white,partial,,one,,,several,
edible,knobbed,smooth,red,bruises,none,free,close,broad,red,enlarging,missing,smooth,smooth,,,,white,two,evanescent,white,,waste
,flat,smooth,buff,bruises,foul,free,,,white,tapering,bulbous,smooth,fibrous,white,white,,white,one,pendant,,scattered,
edible,convex,fibrous,brown,no,,free,,,white,enlarging,bulbous,fibrous,fibrous,white,brown,partial,white,,,,several,
poisonous,flat,scaly,yellow,no,foul,free,close,,pink,enlarging,,silky,silky,,,partial,white,one,large,,several,
edible,flat,,white,no,none,,close,narrow,white,enlarging,missing,smooth,fibrous,,white,partial,,one,flaring,,solitary,
,flat,,white,bruises,foul,free,,broad,,tapering,bulbous,smooth,smooth,,,partial,white,,pendant,,,urban
poisonous,flat,smooth,pink,,none,free,close,broad,,enlarging,bulbous,,,white,white,partial,white,two,pendant,,several,
poisonous,flat,scaly,,no,foul,free,close,broad,pink,,bulbous,silky,silky,pink,,partial,white,,,chocolate,,woods
poisonous,flat,smooth,gray,bruises,foul,,close,,chocolate,tapering,,smooth,,white,,partial,white,one,pendant,chocolate,scattered,
poisonous,convex,scaly,,no,foul,free,close,,buff,tapering,,smooth,silky,pink,,partial,white,one,evanescent,white,,leaves
,flat,scaly,yellow,no,foul,,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,,grasses
poisonous,flat,smooth,,,foul,,close,,chocolate,tapering,,fibrous,smooth,white,white,,white,one,pendant,chocolate,scattered,grasses
poisonous,flat,smooth,white,,foul,free,close,,,tapering,bulbous,smooth,fibrous,white,white,partial,,,pendant,chocolate,,urban
poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,,missing,,,white,,partial,white,,,white,several,woods
poisonous,flat,,yellow,,foul,free,close,broad,,enlarging,,,silky,brown,brown,partial,,one,large,chocolate,solitary,woods
,convex,scaly,,no,foul,free,close,narrow,buff,tapering,,silky,,white,pink,,white,,evanescent,,several,woods
poisonous,bell,scaly,buff,,none,,close,,gray,enlarging,bulbous,,,white,,,white,,,green,,grasses
poisonous,flat,scaly,yellow,no,,free,close,,,enlarging,,,,,pink,partial,,,large,chocolate,several,grasses
poisonous,convex,,,,fishy,free,,narrow,buff,tapering,missing,silky,,,,partial,,,evanescent,white,several,leaves
,convex,scaly,brown,,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,white,,woods
edible,knobbed,,,bruises,none,free,close,broad,,enlarging,,smooth,,white,white,,white,,evanescent,,clustered,waste
edible,convex,scaly,white,,,free,,narrow,pink,,missing,smooth,fibrous,,white,,white,,,,solitary,woods
poisonous,flat,smooth,buff,bruises,foul,free,close,,pink,tapering,,smooth,,white,,partial,white,,pendant,,,
poisonous,,scaly,,,,free,close,,,enlarging,bulbous,silky,silky,,pink,partial,,one,,chocolate,,grasses
poisonous,,,red,no,foul,,close,narrow,buff,,missing,silky,smooth,,pink,,white,one,evanescent,white,,paths
poisonous,,,,no,spicy,free,close,,buff,tapering,missing,silky,,pink,,partial,white,one,evanescent,,,woods
poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,,smooth,white,pink,partial,white,one,evanescent,white,several,
poisonous,,smooth,,,foul,free,close,narrow,buff,,missing,silky,silky,,white,partial,white,,evanescent,,,paths
poisonous,flat,,brown,no,foul,free,close,narrow,,tapering,missing,silky,smooth,white,,,,one,,white,several,paths
