class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,flat,,pink,bruises,,free,,broad,white,enlarging,,smooth,smooth,,,partial,,two,evanescent,,clustered,
,,smooth,buff,bruises,foul,free,close,,chocolate,tapering,,smooth,smooth,,,partial,white,,,chocolate,,grasses
poisonous,,,red,no,fishy,,,narrow,buff,,,silky,,,pink,partial,,one,,,,paths
edible,flat,scaly,,no,none,,,,,enlarging,,smooth,,white,,partial,white,,,,several,
edible,convex,,,,,free,close,broad,,enlarging,,,,,red,,white,two,,white,,waste
poisonous,,smooth,buff,,,,close,,,,,,,,white,partial,,one,pendant,chocolate,several,
poisonous,,,,,none,free,crowded,,white,,bulbous,,smooth,white,,,white,one,pendant,white,,leaves
poisonous,flat,,gray,,,,,broad,pink,tapering,,smooth,smooth,,white,partial,,,pendant,chocolate,scattered,grasses
poisonous,convex,scaly,,,spicy,free,,narrow,,tapering,missing,smooth,,pink,white,partial,,one,evanescent,white,several,
,,,,,,free,,broad,,enlarging,missing,smooth,smooth,white,white,partial,white,,,white,clustered,waste
poisonous,convex,scaly,brown,no,fishy,free,close,,buff,tapering,missing,,,,,partial,white,,,,,
,,,brown,no,spicy,free,close,narrow,,,missing,,smooth,white,white,,,one,,,,
,flat,smooth,white,,foul,free,close,,,,bulbous,,fibrous,white,,,,,,,scattered,
edible,,smooth,red,,,free,,,red,,missing,,smooth,white,,partial,,,,,,waste
,flat,smooth,,,,free,,,pink,tapering,,smooth,,white,,partial,white,,,chocolate,,grasses
,,,,bruises,none,,close,,,,bulbous,smooth,smooth,,,,,two,pendant,green,,meadows
,flat,,,no,,,,,white,,,fibrous,smooth,,,,white,,,,several,
,flat,smooth,gray,,,,,,pink,tapering,,,,,,partial,,,,chocolate,several,
poisonous,,,,,,,close,,chocolate,tapering,bulbous,smooth,,white,,,white,,,,,grasses
,,scaly,,no,foul,free,,,,,,silky,silky,pink,brown,partial,,one,large,chocolate,several,
,convex,,buff,bruises,,,,broad,red,,missing,,,red,,,white,two,evanescent,white,,waste
edible,flat,,,bruises,,free,close,broad,white,enlarging,missing,,,,,partial,,,evanescent,,,waste
,,,green,,none,,close,,purple,enlarging,,smooth,,white,,partial,white,,,chocolate,,
,,smooth,,bruises,,,,,,enlarging,missing,smooth,smooth,,red,,white,,evanescent,,,waste
,convex,smooth,white,bruises,foul,,close,broad,chocolate,,bulbous,smooth,fibrous,white,white,,white,one,,,several,urban
,,scaly,brown,,fishy,free,,,,tapering,missing,smooth,silky,pink,,,,one,evanescent,white,several,woods
,,scaly,buff,bruises,none,free,,broad,white,enlarging,,smooth,smooth,red,red,partial,white,,,white,clustered,waste
poisonous,,scaly,,,,,,broad,white,,,smooth,smooth,white,white,,white,two,pendant,green,several,
,flat,smooth,,bruises,foul,free,close,broad,white,,,smooth,fibrous,,,,,one,pendant,chocolate,,urban
poisonous,convex,,gray,bruises,foul,,,,,,bulbous,smooth,,,white,partial,white,,,chocolate,several,grasses
,,smooth,brown,,none,free,,broad,,enlarging,missing,,smooth,white,white,,white,two,,white,,
,flat,,gray,bruises,,free,close,,pink,tapering,bulbous,smooth,,,,partial,white,,,chocolate,scattered,grasses
,,,,bruises,none,,close,broad,,,,smooth,,red,,,,,evanescent,,clustered,waste
,flat,scaly,buff,bruises,,,,broad,gray,enlarging,,,,white,,partial,white,,,green,,meadows
poisonous,convex,,brown,no,spicy,,,narrow,,tapering,missing,,smooth,,,partial,white,one,evanescent,white,,
poisonous,,,,no,foul,,close,broad,gray,,bulbous,,silky,pink,brown,partial,white,,large,chocolate,several,
,convex,,buff,,foul,,close,,white,tapering,bulbous,,,,white,,white,,pendant,,scattered,
,knobbed,,,,,,crowded,,white,,bulbous,,fibrous,white,brown,partial,white,,,white,,
poisonous,,smooth,,,foul,free,,broad,,,,smooth,,white,white,,white,,pendant,,several,urban
,,,,,foul,free,close,broad,,tapering,,fibrous,,white,,partial,,,pendant,chocolate,several,grasses
poisonous,bell,,buff,bruises,none,,,,,,bulbous,smooth,,white,,partial,white,two,pendant,green,several,
,,,,bruises,none,free,,,green,enlarging,bulbous,,,,,,,two,pendant,,,
poisonous,,,,,,free,close,,white,tapering,,smooth,,white,,partial,,,pendant,,,
,,,brown,,none,,,broad,,,,smooth,smooth,white,,partial,,,,white,,waste
poisonous,convex,scaly,brown,no,spicy,,,narrow,buff,,missing,smooth,silky,,,partial,,,evanescent,,several,leaves
,,,gray,,,free,close,broad,gray,enlarging,,silky,,buff,brown,,,,large,,several,grasses
edible,convex,smooth,buff,bruises,none,,close,broad,white,,,,smooth,white,white,partial,white,,,,clustered,
poisonous,,,,,,free,close,narrow,buff,,,silky,,,white,partial,white,one,evanescent,white,,leaves
,,,,,,free,,broad,,tapering,,smooth,smooth,,,partial,,,,chocolate,,urban
poisonous,,smooth,,,none,,,broad,gray,enlarging,,smooth,,,white,,,two,,green,,
,convex,scaly,brown,no,fishy,,close,,buff,,,,smooth,white,pink,partial,,,,,several,leaves
poisonous,,,white,,,free,,broad,,,bulbous,,fibrous,white,white,partial,white,one,,,several,
,flat,smooth,white,,,free,,,,,bulbous,smooth,,white,white,partial,,,pendant,chocolate,several,
,flat,scaly,green,,,,close,,purple,,missing,,,white,white,partial,white,,,chocolate,solitary,woods
,flat,,,,foul,,,,,,bulbous,fibrous,smooth,white,,,,one,pendant,,,grasses
poisonous,flat,,white,bruises,foul,,close,broad,,tapering,bulbous,fibrous,smooth,white,,partial,,one,,,,
,convex,,white,,,,,,purple,,missing,smooth,,white,,partial,,,,,,woods
poisonous,convex,scaly,brown,no,,,close,,,tapering,,smooth,silky,,pink,,white,one,evanescent,white,,
,knobbed,scaly,buff,bruises,,free,,broad,,,missing,,smooth,,white,,white,,evanescent,white,clustered,waste
poisonous,convex,scaly,brown,no,,free,,narrow,,,,,,pink,white,partial,,one,evanescent,white,several,
poisonous,convex,scaly,brown,no,,,close,,buff,,missing,,silky,,,,,,evanescent,white,,
poisonous,,,buff,,foul,,close,,,tapering,,,,white,white,partial,,one,pendant,chocolate,scattered,
edible,flat,,,no,,free,,narrow,,,missing,,fibrous,white,,,white,one,,chocolate,solitary,
poisonous,bell,,,,,free,close,broad,,enlarging,bulbous,,,white,white,partial,white,,pendant,,several,
poisonous,convex,smooth,,bruises,foul,free,,broad,pink,tapering,bulbous,fibrous,fibrous,,,partial,,one,pendant,chocolate,,urban
edible,,,,no,none,,,narrow,,,,fibrous,,white,,,,one,evanescent,,,leaves
,,scaly,,no,none,,close,narrow,,,,smooth,fibrous,white,white,,,one,flaring,,,woods
poisonous,,smooth,,bruises,,,close,broad,white,,,smooth,,white,,,white,,pendant,chocolate,several,
,convex,scaly,,no,none,free,,,white,,missing,,fibrous,,white,,white,,flaring,,,woods
poisonous,convex,scaly,brown,,fishy,,close,narrow,,tapering,,silky,silky,,pink,,white,one,,white,several,leaves
edible,convex,smooth,pink,bruises,,free,close,broad,red,,missing,smooth,,red,white,,white,,evanescent,white,,
,flat,,,,none,,,broad,,,bulbous,,smooth,,,,,two,,green,several,meadows
,,scaly,,,,free,close,narrow,white,,missing,,scaly,,yellow,partial,white,one,,white,,woods
poisonous,,,yellow,no,foul,,close,broad,,,bulbous,silky,silky,pink,pink,,white,one,large,,solitary,
,,smooth,,,,free,close,broad,chocolate,,,smooth,fibrous,,white,partial,white,one,,chocolate,,
poisonous,,scaly,gray,,foul,free,,,,enlarging,,silky,silky,,,,white,one,,chocolate,several,grasses
edible,,scaly,red,,,free,close,,,,,,smooth,red,,,white,two,,,,
poisonous,,,,bruises,,,,,,enlarging,,smooth,,,,,,two,pendant,green,,grasses
poisonous,,smooth,,,none,free,,broad,,enlarging,bulbous,,,white,white,,white,,pendant,,several,
poisonous,,,,no,,free,close,,,,,,silky,pink,pink,partial,,one,,,,leaves
poisonous,,,,bruises,,free,close,,pink,,,,,white,,partial,,one,,chocolate,several,urban
,convex,,yellow,,foul,free,,broad,chocolate,,,silky,,,,partial,,,large,chocolate,,
,,,white,bruises,none,free,,broad,,enlarging,bulbous,smooth,,,white,partial,white,,pendant,,several,grasses
edible,,,brown,,none,free,,narrow,white,enlarging,bulbous,smooth,fibrous,,,partial,white,,,,,
poisonous,,fibrous,yellow,no,,,close,,gray,enlarging,bulbous,,,pink,,,,,,,,grasses
poisonous,,scaly,,no,foul,,close,,chocolate,,,,,,,,,,large,,,paths
poisonous,,scaly,,,,free,close,broad,pink,,bulbous,,silky,,pink,partial,white,,,,,grasses
,,smooth,gray,bruises,,free,close,,,,,,fibrous,white,white,partial,,,pendant,chocolate,scattered,urban
poisonous,convex,scaly,,,fishy,free,,narrow,,tapering,missing,smooth,silky,,pink,,white,one,,,several,leaves
,,scaly,yellow,no,none,free,,narrow,,,missing,,scaly,,yellow,partial,white,,,,several,woods
,,,brown,,,free,,narrow,buff,,,silky,silky,pink,white,partial,white,,,,,paths
poisonous,,smooth,white,,foul,free,close,,chocolate,tapering,bulbous,smooth,fibrous,,white,,,,,chocolate,,
,,,gray,no,foul,,,,pink,enlarging,,,,,,,white,one,,,,grasses
,flat,,brown,,none,free,crowded,narrow,,enlarging,,,,white,brown,partial,,one,evanescent,,several,
poisonous,convex,smooth,gray,bruises,,free,close,,white,,,,smooth,,white,partial,,,pendant,,scattered,
,,smooth,buff,bruises,foul,,close,broad,chocolate,,bulbous,,,white,white,,,one,pendant,chocolate,,urban
,flat,smooth,,,none,free,close,broad,red,,,smooth,,red,red,,white,,evanescent,,clustered,
poisonous,convex,,buff,,,free,,,chocolate,,bulbous,,smooth,white,,partial,white,one,pendant,chocolate,scattered,urban
,,scaly,yellow,,,free,,broad,pink,,,silky,silky,,brown,partial,,one,,,several,woods
,,,,,,,,narrow,,tapering,,smooth,,,,,white,one,evanescent,,,
poisonous,flat,smooth,,,foul,,,,,,,,smooth,,white,,white,,,chocolate,,
poisonous,flat,smooth,gray,bruises,,,,,,,,smooth,,white,white,partial,,one,pendant,chocolate,,
poisonous,,,,,foul,,close,,pink,enlarging,bulbous,silky,,,,partial,,one,,,,
edible,flat,fibrous,cinnamon,no,,free,,narrow,white,,bulbous,,smooth,,,partial,white,,evanescent,,several,leaves
poisonous,convex,,brown,,,,close,,,,,silky,,pink,pink,partial,,one,evanescent,white,several,leaves
edible,knobbed,,,bruises,,free,,,,,missing,,smooth,,,,,,evanescent,,,
,,scaly,brown,,,,close,,buff,,,silky,,white,,partial,,,evanescent,white,,leaves
,flat,smooth,,,foul,free,,,,,bulbous,,,,,,,,,,scattered,grasses
poisonous,convex,,,no,fishy,free,,narrow,buff,tapering,missing,smooth,silky,,,partial,,one,evanescent,white,several,
,convex,,,,,,close,broad,white,enlarging,missing,,smooth,,,,white,,,,clustered,waste
,,,,,foul,free,,,,enlarging,bulbous,silky,,pink,,,white,one,large,chocolate,,
poisonous,convex,smooth,,bruises,foul,free,close,broad,,,,fibrous,fibrous,white,white,partial,,,,,,
edible,,smooth,,,,,,,white,enlarging,,smooth,,red,red,,,,,white,clustered,waste
,flat,,yellow,,,free,close,,pink,,,,silky,buff,,,,one,large,,,
poisonous,flat,scaly,,no,foul,,,,,,,silky,silky,brown,pink,partial,,one,,,,woods
,flat,scaly,red,,none,,,broad,red,,,smooth,smooth,,white,,white,,evanescent,white,clustered,
,flat,smooth,gray,bruises,foul,free,,broad,,,,fibrous,,,,,,,,,several,grasses
edible,knobbed,smooth,,,none,,,broad,red,enlarging,missing,smooth,,,,,white,,evanescent,white,,waste
poisonous,,,,,foul,free,,broad,pink,enlarging,bulbous,silky,,brown,buff,partial,,one,large,,solitary,woods
,,smooth,,bruises,,,close,broad,,tapering,,smooth,fibrous,,,partial,,,pendant,,scattered,
poisonous,,scaly,,no,spicy,,,narrow,,,missing,smooth,,pink,pink,,white,,,,several,paths
,,scaly,yellow,,,free,,broad,,enlarging,bulbous,silky,,buff,,,white,one,,chocolate,solitary,grasses
poisonous,flat,,white,bruises,,,close,,green,,bulbous,,smooth,white,white,,white,,pendant,green,,grasses
,convex,,brown,no,spicy,,close,narrow,buff,tapering,missing,,smooth,pink,pink,,,,,,several,
edible,flat,scaly,white,no,none,,close,,white,,,,fibrous,white,,,,,flaring,chocolate,several,woods
,convex,,white,no,none,free,,,,,missing,,fibrous,,,partial,white,,flaring,,,
poisonous,convex,scaly,brown,,foul,free,,,buff,tapering,missing,,,pink,,partial,,one,,,,paths
poisonous,flat,,,bruises,foul,,,,,tapering,bulbous,,smooth,,white,partial,,,,,,urban
,,,purple,,none,,,narrow,,,missing,smooth,,,,,,,flaring,,several,
,flat,,,,,,,broad,,enlarging,bulbous,smooth,,white,white,,white,,,green,several,grasses
,convex,scaly,,,foul,free,,broad,gray,,,silky,,pink,buff,,,one,large,,,woods
poisonous,,,,,foul,,,,,,,,,,white,partial,,one,pendant,,,
poisonous,,,,no,foul,,close,,gray,enlarging,bulbous,,silky,,brown,,white,,large,,solitary,paths
poisonous,convex,fibrous,yellow,no,,,,broad,,enlarging,,silky,,pink,,,,one,large,chocolate,several,grasses
poisonous,flat,scaly,yellow,no,foul,free,close,,,,,,silky,pink,,partial,,one,,chocolate,solitary,woods
,,,gray,bruises,,,close,,,,,,fibrous,,white,partial,white,,pendant,chocolate,,grasses
,flat,,,,none,,close,,purple,enlarging,,,fibrous,white,,partial,white,one,flaring,chocolate,,woods
,flat,smooth,,,,free,close,,,,bulbous,fibrous,,,white,partial,,one,pendant,chocolate,,grasses
edible,knobbed,,,,none,,close,broad,white,enlarging,,,,red,,partial,,,evanescent,,clustered,waste
,,scaly,brown,no,spicy,,,,buff,tapering,missing,,silky,,,,,one,evanescent,white,,woods
poisonous,convex,,,,,,close,broad,,,bulbous,,,,,partial,white,,pendant,,,
,,scaly,yellow,no,foul,,close,broad,,,,silky,,pink,,partial,,one,large,chocolate,solitary,
,,smooth,,,,,,,white,,,,,,,,white,two,pendant,green,,
,convex,scaly,brown,no,foul,,close,narrow,buff,tapering,missing,,,pink,white,partial,white,,evanescent,white,several,
,,,,bruises,,free,,broad,,enlarging,bulbous,,,white,,partial,,,pendant,,,
poisonous,flat,fibrous,yellow,no,foul,,close,,pink,,,silky,,,pink,partial,,one,,,,
,convex,,gray,no,foul,free,,,,enlarging,bulbous,silky,silky,,buff,partial,,,,,solitary,
,convex,scaly,,,,free,,,red,,missing,smooth,,white,white,partial,,,,,,
edible,,smooth,buff,,,free,close,,,enlarging,,,smooth,,red,partial,,two,,,,
,,scaly,,,,free,,narrow,,,missing,,smooth,,,,,,evanescent,,,
,,smooth,red,,none,free,,broad,red,,missing,smooth,smooth,red,red,partial,,,,white,,waste
,,smooth,buff,bruises,none,free,close,,,,bulbous,,smooth,,white,partial,white,two,pendant,,several,
,,,brown,,,,,broad,,,,smooth,smooth,white,white,partial,,,,,,waste
poisonous,convex,scaly,,,,free,close,,,tapering,,,,,,partial,,one,,,several,paths
,flat,scaly,,,,free,close,broad,,,missing,smooth,smooth,,red,,,,,white,,
poisonous,,smooth,,,foul,,,broad,,tapering,,smooth,,white,white,,,one,pendant,,scattered,
,,,buff,bruises,none,free,close,broad,,enlarging,,,,,white,,white,two,,green,,grasses
poisonous,,scaly,,,,,close,narrow,,tapering,missing,,silky,pink,white,,,,evanescent,,several,
poisonous,convex,scaly,red,,fishy,free,close,narrow,buff,tapering,missing,,smooth,,,,white,,,,,leaves
,flat,,,,foul,,close,broad,chocolate,enlarging,bulbous,,,,buff,partial,,,large,,solitary,grasses
,,scaly,brown,no,,,close,narrow,,tapering,missing,,silky,,,partial,,,,,,leaves
,convex,scaly,brown,no,spicy,,close,,buff,,,silky,,,pink,,white,,,,several,woods
poisonous,,,gray,bruises,,,close,,,,,fibrous,smooth,white,white,,white,one,,,,urban
,,,,,,free,close,,,enlarging,,,,red,,partial,white,two,,white,clustered,waste
edible,,,,,,free,,narrow,,,,smooth,fibrous,white,white,,,one,flaring,,solitary,woods
poisonous,,scaly,,no,,,close,,gray,enlarging,bulbous,,,,pink,,,one,large,chocolate,,paths
poisonous,convex,,,,,free,,broad,chocolate,tapering,,,fibrous,,white,partial,,,pendant,,,grasses
,convex,scaly,brown,no,,,,,buff,,,smooth,,,pink,,white,,evanescent,white,,leaves
poisonous,flat,,gray,,,,close,,chocolate,,,smooth,,white,white,partial,,,pendant,chocolate,several,
poisonous,convex,,buff,,foul,free,close,,chocolate,tapering,,smooth,,,,partial,white,one,,chocolate,,
,,fibrous,yellow,,,,close,,chocolate,,bulbous,silky,silky,,pink,,white,,,,,
,bell,,white,bruises,,free,close,,,,bulbous,,,,white,partial,white,,pendant,green,several,
edible,knobbed,,brown,bruises,none,,,,red,,missing,,smooth,,,partial,,two,evanescent,white,clustered,waste
poisonous,,,,no,fishy,free,close,narrow,,,,silky,silky,white,,partial,white,,,,several,
poisonous,flat,,yellow,,foul,free,close,,pink,enlarging,bulbous,silky,silky,,,,,one,large,,,paths
,convex,scaly,,bruises,none,free,,broad,,enlarging,,,,red,white,,,two,evanescent,,,
,convex,,,,foul,free,,,pink,tapering,,,fibrous,,white,,,one,pendant,chocolate,several,grasses
,,smooth,gray,bruises,,free,close,,white,tapering,,,fibrous,white,white,partial,white,,,chocolate,several,
,,,,bruises,,free,close,,pink,,,smooth,smooth,,white,partial,,,,chocolate,,urban
,,,yellow,,foul,,,,,enlarging,,silky,silky,buff,buff,,white,,large,,,
poisonous,convex,,brown,,foul,,close,narrow,buff,tapering,missing,smooth,smooth,,pink,partial,,,,,,
,,,,bruises,foul,,close,broad,chocolate,tapering,,fibrous,,white,,partial,,one,pendant,chocolate,several,
edible,knobbed,scaly,brown,bruises,none,free,,broad,red,,missing,smooth,smooth,white,,partial,white,two,evanescent,,clustered,
,,,,bruises,none,,,,,enlarging,,smooth,,red,red,partial,white,two,evanescent,,clustered,waste
edible,,scaly,white,,,free,,narrow,pink,,,smooth,,white,white,partial,white,,,,several,woods
,,,buff,,,free,close,broad,pink,,,,smooth,white,white,,,one,,,scattered,urban
poisonous,,smooth,,,,free,close,broad,chocolate,tapering,bulbous,,,white,white,,white,one,,,,urban
edible,flat,smooth,red,,,free,,,,enlarging,missing,,,white,,partial,,two,,white,clustered,
,,,,no,foul,free,close,broad,,enlarging,,,silky,,,partial,,,,,,
,convex,scaly,brown,no,spicy,,close,,,,,silky,,pink,,partial,white,one,,white,,
poisonous,flat,,white,bruises,,free,,,gray,,,smooth,,white,white,,,,pendant,green,several,grasses
poisonous,,scaly,,,foul,free,,broad,pink,enlarging,bulbous,,silky,,,,white,,large,,solitary,woods
edible,convex,,brown,,,free,,,,enlarging,bulbous,smooth,,white,brown,partial,white,,,white,,
,flat,,,no,foul,free,,broad,,enlarging,,,silky,buff,,,white,one,,chocolate,,woods
,,smooth,,bruises,,free,,,pink,tapering,bulbous,fibrous,smooth,,,,white,one,pendant,,scattered,
edible,,,buff,,,free,,broad,,,,smooth,,red,,partial,,two,evanescent,,,waste
edible,convex,smooth,,bruises,none,,,broad,,enlarging,missing,smooth,smooth,,red,partial,,,evanescent,white,clustered,
,,,,,foul,,,broad,white,tapering,,,,white,white,partial,,,pendant,,,grasses
,,,gray,no,,,close,broad,,,,,,,brown,partial,white,one,large,,,
,,,,bruises,foul,free,,broad,,tapering,,smooth,fibrous,,white,,white,,,,,grasses
,convex,,,no,,free,close,broad,chocolate,,bulbous,silky,,brown,,partial,white,one,large,chocolate,several,
,,,white,bruises,foul,free,,broad,pink,tapering,bulbous,,smooth,,white,partial,,,,chocolate,,urban
edible,,,,bruises,none,free,,broad,white,enlarging,missing,,smooth,red,red,partial,white,two,,white,,waste
,convex,,,,,free,,,,,missing,,,white,white,partial,white,,,white,clustered,
,flat,scaly,yellow,,foul,,close,broad,,,bulbous,,silky,,buff,,,one,large,,,grasses
edible,flat,,,,none,free,,,,,,,smooth,white,white,,,two,evanescent,white,clustered,
,,,,,none,free,close,broad,white,,,,smooth,white,,partial,,,,,clustered,
poisonous,convex,smooth,gray,bruises,foul,free,,broad,,,bulbous,fibrous,,white,,,,,pendant,,,
poisonous,,smooth,,bruises,foul,,close,,,,bulbous,,,white,white,,white,one,pendant,chocolate,,urban
poisonous,flat,,yellow,no,,,,broad,,,bulbous,,silky,buff,,partial,white,one,large,chocolate,several,
poisonous,,smooth,,bruises,,,close,,,tapering,bulbous,,fibrous,,white,partial,,one,pendant,,,
,flat,,white,bruises,,free,close,,,tapering,,smooth,smooth,,white,partial,,one,,chocolate,several,grasses
poisonous,flat,scaly,yellow,,,free,close,,gray,enlarging,bulbous,silky,silky,buff,,,white,,,,,
,,,yellow,no,foul,free,,broad,pink,enlarging,bulbous,silky,,brown,,,,one,large,chocolate,solitary,woods
poisonous,flat,scaly,,,foul,,,,,enlarging,bulbous,,silky,brown,pink,,white,one,,,,paths
poisonous,,fibrous,gray,no,foul,,,broad,gray,enlarging,bulbous,silky,silky,buff,brown,,,,,chocolate,several,
poisonous,,smooth,pink,bruises,none,free,,broad,,enlarging,bulbous,,smooth,,white,partial,white,,,green,,
poisonous,convex,scaly,brown,,foul,,,,,,missing,,,pink,,partial,white,,,,,leaves
,,smooth,,,,,,,white,,,smooth,smooth,,,,,,pendant,,,grasses
,convex,,brown,,,,,broad,white,,missing,,,,,,,,evanescent,white,,waste
poisonous,convex,,,no,,,,,buff,tapering,missing,,,pink,white,partial,white,one,,white,,paths
poisonous,,,brown,,fishy,,close,narrow,,,missing,,smooth,white,,partial,white,one,evanescent,white,several,
poisonous,,,,,foul,,close,narrow,buff,,,silky,,white,,partial,,one,,,,paths
poisonous,,,,,,free,close,,,,,,,,,,white,,pendant,chocolate,scattered,
poisonous,,scaly,yellow,,none,,,narrow,,enlarging,missing,silky,,white,brown,partial,white,one,,,several,
poisonous,convex,,gray,,foul,free,,,,tapering,,,fibrous,,white,partial,white,one,,chocolate,several,
,flat,,pink,bruises,,,close,,red,,missing,smooth,smooth,white,,partial,,two,evanescent,white,,
edible,knobbed,smooth,pink,bruises,none,free,,,red,,,,,,,partial,,,evanescent,white,,
edible,flat,,,bruises,,free,,,white,,,,,red,,partial,white,two,,,clustered,
poisonous,,scaly,,,,,close,broad,gray,enlarging,bulbous,smooth,,,white,,white,,pendant,,several,
,,,gray,,,free,,,,,,smooth,,,white,,white,one,pendant,,several,
,,,gray,bruises,foul,,close,,,,,smooth,,,white,,white,,pendant,chocolate,,grasses
,,fibrous,yellow,no,,,close,broad,pink,enlarging,bulbous,,silky,,,,,one,,,,grasses
poisonous,,scaly,brown,,,,,,buff,tapering,missing,,smooth,,white,partial,,one,,,several,
poisonous,,,,,,,,,,enlarging,bulbous,,smooth,,white,,,two,,,several,
,convex,,buff,bruises,foul,,,,chocolate,tapering,,fibrous,fibrous,,,,white,,pendant,,several,
,,,buff,bruises,,,,broad,green,enlarging,bulbous,smooth,,,white,,,two,pendant,,,grasses
,,scaly,white,no,,free,close,,pink,enlarging,missing,smooth,fibrous,white,,partial,white,one,flaring,,,
edible,,scaly,,no,,,,,,,,fibrous,smooth,white,brown,,,,evanescent,white,,leaves
,,fibrous,,no,,,,broad,pink,enlarging,,silky,,brown,brown,partial,white,,large,chocolate,,
,,smooth,,,foul,,,broad,chocolate,,,smooth,fibrous,,,,white,one,pendant,chocolate,,
,,,,,,free,,,,enlarging,bulbous,,silky,,pink,,,one,large,,several,
,knobbed,smooth,,,,,close,,,,missing,,,red,red,partial,white,two,evanescent,white,,
poisonous,flat,,yellow,,,free,close,broad,,enlarging,,,,,pink,partial,white,,large,,,paths
,bell,fibrous,brown,no,none,free,close,narrow,white,,missing,,,,,,white,one,,,,
,convex,scaly,,,,free,close,,,,missing,,smooth,,,,white,one,,white,several,paths
,flat,scaly,yellow,,foul,free,close,,chocolate,enlarging,,,,,,,,,large,chocolate,,woods
poisonous,,,yellow,no,,free,,,gray,enlarging,,,silky,brown,buff,,white,,large,,solitary,grasses
poisonous,convex,,gray,bruises,foul,free,close,,pink,,bulbous,fibrous,smooth,,,,white,one,,,,
,,scaly,,,foul,,close,narrow,,,missing,smooth,silky,white,pink,partial,,,evanescent,white,,woods
,convex,,,,,free,close,,white,,missing,smooth,smooth,red,,partial,,,,,,waste
edible,,scaly,,no,,,,narrow,white,enlarging,,fibrous,fibrous,white,,,,one,,white,,leaves
poisonous,,,,,none,free,close,,,,bulbous,,smooth,,,partial,white,two,,green,several,
,knobbed,fibrous,brown,no,,free,,narrow,white,,,silky,,,,partial,white,,evanescent,white,several,
poisonous,,,gray,,foul,,,broad,,enlarging,bulbous,silky,silky,,,partial,,,,chocolate,,
poisonous,,,brown,,spicy,free,,narrow,,,missing,,silky,pink,,partial,,one,evanescent,white,,paths
,,,gray,no,,free,close,broad,,enlarging,bulbous,,silky,,,partial,,,large,chocolate,solitary,
poisonous,flat,fibrous,gray,no,,,close,broad,pink,,,,silky,buff,pink,,white,,,chocolate,,woods
,convex,,,bruises,,free,close,,,tapering,,,fibrous,,,partial,,one,,,scattered,
,convex,scaly,,,,,,narrow,purple,,,,fibrous,,,partial,,,flaring,,,
poisonous,convex,scaly,,no,fishy,,close,narrow,,tapering,,,smooth,,,,,one,evanescent,white,,paths
,,,,,,free,,broad,gray,enlarging,,,smooth,white,,partial,,,pendant,green,several,
,,scaly,red,,,,close,,,tapering,missing,silky,silky,,,,white,,,white,,leaves
poisonous,flat,smooth,,bruises,foul,,,broad,white,,,smooth,,,,partial,white,one,pendant,,,grasses
poisonous,convex,smooth,,bruises,,free,,broad,white,tapering,,smooth,,white,white,partial,,,,,several,
,knobbed,smooth,red,bruises,none,,,broad,,enlarging,missing,smooth,,,,,white,two,evanescent,white,,waste
,,smooth,,bruises,foul,free,,,,tapering,,smooth,fibrous,white,white,,white,one,pendant,,scattered,
edible,,fibrous,brown,no,,free,,,,enlarging,bulbous,,fibrous,white,brown,partial,,,,,several,
,flat,scaly,yellow,no,foul,,close,,pink,enlarging,,silky,,,,partial,white,,large,,,
edible,,,white,no,none,,,narrow,white,,missing,smooth,fibrous,,white,partial,,one,,,,
,flat,,,bruises,foul,,,,,tapering,,smooth,,,,partial,white,,pendant,,,urban
,flat,smooth,,,none,free,close,broad,,,,,,,white,,white,two,pendant,,several,
poisonous,,,,no,,free,close,,,,bulbous,,silky,,,,white,,,chocolate,,
poisonous,,smooth,gray,bruises,foul,,close,,chocolate,tapering,,smooth,,white,,partial,white,one,pendant,chocolate,,
,convex,scaly,,,,,,,,tapering,,smooth,silky,,,partial,,,,white,,leaves
,,scaly,yellow,no,foul,,close,broad,gray,enlarging,bulbous,,silky,buff,buff,,,one,,,,grasses
,flat,smooth,,,foul,,,,,tapering,,fibrous,smooth,white,white,,white,one,pendant,chocolate,scattered,grasses
poisonous,flat,smooth,white,,foul,,close,,,tapering,,smooth,fibrous,,white,partial,,,pendant,,,urban
poisonous,,scaly,brown,no,spicy,,,narrow,buff,,missing,,,white,,partial,,,,,several,woods
,,,,,foul,,,broad,,,,,silky,brown,brown,,,,large,,solitary,
,convex,,,,,free,,narrow,buff,tapering,,silky,,white,,,white,,evanescent,,several,woods
,bell,,buff,,none,,close,,,,bulbous,,,white,,,white,,,green,,
poisonous,flat,,yellow,no,,,close,,,enlarging,,,,,pink,partial,,,large,chocolate,several,grasses
poisonous,convex,,,,fishy,free,,narrow,buff,tapering,missing,silky,,,,,,,,white,several,leaves
,convex,scaly,,,,free,close,,buff,tapering,,silky,smooth,white,,partial,white,one,evanescent,white,,woods
,knobbed,,,,none,free,close,broad,,enlarging,,,,white,white,,white,,evanescent,,clustered,waste
edible,convex,scaly,white,,,free,,narrow,,,,smooth,fibrous,,white,,,,,,solitary,woods
