class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,convex,scaly,red,,foul,free,close,narrow,buff,tapering,missing,silky,,white,pink,partial,white,one,,,several,
poisonous,flat,smooth,,no,fishy,free,,narrow,buff,,missing,silky,silky,pink,pink,partial,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no,spicy,free,,narrow,buff,,missing,silky,smooth,pink,white,partial,white,one,evanescent,white,several,
poisonous,,,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,partial,,one,evanescent,,several,paths
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,white,,paths
poisonous,convex,scaly,red,no,,,close,narrow,buff,,missing,silky,silky,,pink,partial,white,one,evanescent,,,
poisonous,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no,,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,one,evanescent,white,several,
,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,white,several,paths
edible,convex,smooth,,no,none,free,crowded,broad,gray,enlarging,,silky,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
poisonous,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,,several,woods
poisonous,,smooth,brown,no,foul,free,close,,,tapering,missing,smooth,silky,white,,partial,,one,evanescent,,several,leaves
,convex,scaly,red,no,fishy,,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,,white,one,evanescent,white,several,
poisonous,flat,,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,,one,evanescent,,several,
poisonous,convex,,brown,no,,free,close,narrow,buff,,missing,,smooth,white,pink,partial,white,one,,white,,paths
poisonous,,scaly,red,no,,,close,narrow,buff,tapering,missing,,silky,pink,white,partial,,,evanescent,white,several,leaves
edible,knobbed,fibrous,gray,no,none,free,crowded,broad,gray,enlarging,,,silky,white,white,partial,,two,pendant,white,scattered,grasses
poisonous,flat,,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,,pink,partial,,,evanescent,white,several,leaves
poisonous,flat,scaly,red,no,spicy,free,close,,buff,,missing,smooth,silky,white,,partial,white,one,evanescent,,,paths
,,fibrous,white,no,none,free,,broad,,enlarging,missing,smooth,silky,white,white,partial,,two,pendant,white,,grasses
poisonous,flat,smooth,brown,no,fishy,free,close,,buff,,missing,smooth,silky,pink,white,,white,,evanescent,white,several,leaves
poisonous,convex,scaly,red,no,spicy,,close,narrow,buff,,missing,silky,,,white,partial,white,,,,several,leaves
poisonous,convex,,red,no,,free,,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,,white,several,woods
poisonous,flat,smooth,brown,no,spicy,,close,narrow,buff,tapering,missing,silky,smooth,white,white,,white,one,evanescent,,several,
,convex,smooth,brown,no,,free,close,narrow,,tapering,missing,silky,silky,pink,,partial,white,one,evanescent,white,,woods
poisonous,flat,smooth,red,no,,free,close,,buff,tapering,missing,silky,silky,white,white,,,one,evanescent,,several,
poisonous,flat,smooth,red,no,spicy,free,,narrow,buff,tapering,missing,smooth,silky,pink,,partial,white,one,evanescent,white,several,leaves
,flat,smooth,red,no,,free,,narrow,buff,tapering,missing,smooth,smooth,pink,white,,,one,evanescent,white,several,leaves
poisonous,,scaly,red,no,musty,free,close,broad,,,club,silky,scaly,,cinnamon,partial,white,none,none,,clustered,woods
poisonous,,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,,evanescent,white,several,woods
poisonous,,scaly,red,no,,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,,,,one,evanescent,,several,paths
poisonous,flat,smooth,red,no,fishy,free,close,narrow,,,missing,smooth,smooth,pink,,partial,white,one,evanescent,,several,paths
poisonous,flat,scaly,,no,foul,free,close,narrow,buff,tapering,missing,silky,,,,partial,white,one,evanescent,,several,paths
poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,,foul,free,close,narrow,buff,,missing,silky,silky,white,white,partial,white,one,evanescent,,,leaves
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,,silky,pink,white,partial,white,,,white,several,paths
edible,,,brown,,none,attached,close,,brown,enlarging,missing,smooth,,orange,,partial,brown,one,,yellow,,leaves
,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,,,red,no,spicy,,close,,,,,smooth,smooth,,pink,partial,,one,evanescent,white,several,leaves
poisonous,,scaly,red,no,spicy,free,close,narrow,,tapering,missing,smooth,smooth,,white,,white,,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no,foul,free,close,,buff,,missing,silky,smooth,pink,white,partial,,one,evanescent,white,,paths
poisonous,convex,smooth,red,no,fishy,free,,narrow,buff,tapering,missing,silky,,pink,pink,partial,white,one,evanescent,white,several,woods
,convex,scaly,red,,foul,free,close,narrow,,tapering,missing,silky,silky,pink,pink,,white,one,evanescent,white,several,
poisonous,convex,smooth,red,,,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,,one,evanescent,,several,paths
,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,,smooth,pink,pink,partial,,one,evanescent,,several,paths
poisonous,flat,scaly,red,no,foul,,close,narrow,buff,tapering,missing,smooth,,,white,,white,one,evanescent,white,several,paths
edible,convex,,brown,no,none,,close,broad,brown,,,smooth,smooth,orange,orange,partial,brown,one,pendant,orange,several,leaves
poisonous,flat,,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,,pink,pink,partial,white,one,evanescent,white,several,paths
poisonous,,scaly,red,no,foul,free,close,narrow,,tapering,missing,,smooth,white,white,partial,white,one,evanescent,white,,paths
,flat,,brown,no,foul,free,close,,buff,tapering,,,smooth,white,pink,partial,,one,evanescent,white,several,
poisonous,flat,scaly,,no,fishy,free,,narrow,buff,tapering,,silky,silky,white,white,partial,white,one,evanescent,white,several,paths
,convex,,red,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,,,evanescent,,,woods
,convex,,brown,no,,,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,,one,evanescent,white,several,woods
poisonous,convex,smooth,,no,foul,free,close,,buff,tapering,missing,smooth,,white,pink,,,,evanescent,white,several,
poisonous,,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,,white,several,leaves
poisonous,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,,white,partial,white,one,evanescent,,several,woods
poisonous,flat,smooth,brown,no,fishy,free,,narrow,buff,,missing,silky,smooth,pink,,partial,,one,evanescent,white,,leaves
poisonous,flat,smooth,,no,,,close,narrow,,tapering,missing,smooth,smooth,,,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,,,fishy,free,,narrow,buff,,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no,fishy,free,close,narrow,buff,,,,smooth,white,pink,partial,white,one,evanescent,,several,woods
poisonous,flat,scaly,brown,no,fishy,free,,narrow,buff,tapering,,smooth,silky,,white,partial,white,one,evanescent,white,several,paths
edible,knobbed,,white,,none,,,,,enlarging,missing,,silky,white,white,partial,white,,pendant,white,numerous,grasses
poisonous,flat,smooth,red,no,,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,white,,
poisonous,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,,white,,white,one,evanescent,,,leaves
poisonous,flat,scaly,brown,no,foul,,close,narrow,buff,tapering,,smooth,,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,,spicy,free,close,narrow,,tapering,missing,silky,silky,pink,,partial,white,one,evanescent,white,,
poisonous,flat,scaly,red,no,fishy,,close,narrow,buff,,missing,silky,silky,pink,white,partial,white,one,,white,several,woods
poisonous,convex,smooth,brown,no,foul,free,,narrow,,tapering,missing,silky,silky,,pink,,white,one,evanescent,white,several,paths
poisonous,flat,scaly,,no,,free,close,narrow,buff,tapering,,silky,silky,,pink,partial,white,one,evanescent,white,several,leaves
,convex,smooth,brown,no,spicy,free,close,,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,white,several,leaves
,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,,missing,,silky,pink,pink,partial,,one,evanescent,white,several,leaves
,flat,,,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,,,white,several,
,flat,scaly,,,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,,partial,white,one,evanescent,,,
poisonous,flat,,red,no,,free,close,narrow,buff,tapering,,smooth,,,white,,white,one,evanescent,white,several,leaves
poisonous,flat,,red,no,spicy,free,close,,buff,tapering,missing,silky,silky,white,pink,partial,white,,,white,several,paths
poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,white,several,paths
poisonous,flat,scaly,,no,foul,free,close,narrow,buff,tapering,missing,smooth,,white,,partial,,,evanescent,white,several,leaves
,,scaly,brown,no,fishy,,close,narrow,buff,tapering,missing,silky,smooth,pink,white,,,one,evanescent,white,several,leaves
,,scaly,brown,no,fishy,,close,narrow,buff,tapering,missing,,smooth,,white,partial,,one,evanescent,white,,paths
poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,,white,several,paths
poisonous,convex,,red,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,,missing,silky,smooth,pink,white,partial,white,one,evanescent,white,several,leaves
,convex,smooth,red,no,foul,free,close,,,tapering,,smooth,smooth,pink,pink,partial,white,,evanescent,white,several,
poisonous,,smooth,brown,,foul,free,close,,buff,tapering,missing,silky,silky,,white,partial,white,one,,white,several,woods
poisonous,convex,smooth,red,no,spicy,free,,narrow,buff,tapering,missing,,silky,white,white,partial,,one,evanescent,white,several,leaves
poisonous,,,brown,,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,,,white,one,evanescent,white,,paths
poisonous,convex,smooth,brown,no,foul,free,close,,buff,tapering,,silky,silky,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no,fishy,,close,,buff,tapering,missing,smooth,,white,,partial,white,,evanescent,white,several,woods
poisonous,convex,smooth,brown,no,,free,close,narrow,buff,tapering,missing,,smooth,white,pink,partial,white,one,,white,,leaves
poisonous,,smooth,red,no,,free,,,buff,,missing,,smooth,white,white,partial,white,,evanescent,white,several,paths
poisonous,convex,smooth,red,no,,free,close,narrow,buff,tapering,,smooth,silky,white,white,,,one,,,several,woods
poisonous,convex,smooth,brown,no,,free,close,narrow,,,missing,silky,,pink,pink,partial,white,one,,white,several,paths
poisonous,convex,,red,no,,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,white,several,
poisonous,flat,,,no,fishy,,close,narrow,buff,,,smooth,silky,,white,,,,evanescent,white,several,paths
poisonous,flat,smooth,red,no,spicy,free,,,buff,tapering,missing,,smooth,pink,white,partial,,one,,,several,woods
poisonous,convex,smooth,,,fishy,free,close,,buff,tapering,missing,silky,,,,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,,,white,one,evanescent,white,several,leaves
poisonous,flat,,red,no,fishy,,close,narrow,buff,,missing,silky,smooth,white,white,partial,white,one,evanescent,white,,paths
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,white,,evanescent,white,several,leaves
,flat,scaly,brown,no,,free,close,narrow,,tapering,missing,silky,silky,white,pink,,,one,evanescent,white,several,woods
poisonous,,,brown,no,spicy,free,close,,buff,tapering,missing,,silky,,white,partial,white,one,,white,several,
poisonous,convex,,,no,foul,free,close,narrow,buff,tapering,missing,smooth,,white,pink,partial,white,one,,,several,paths
poisonous,,scaly,,no,spicy,free,,narrow,buff,tapering,,silky,silky,,pink,partial,white,one,evanescent,,several,leaves
poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,,silky,pink,pink,partial,white,one,,white,,woods
poisonous,flat,scaly,brown,no,foul,free,close,narrow,,tapering,,,smooth,pink,pink,,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no,spicy,free,close,,buff,tapering,,silky,silky,pink,,partial,white,one,evanescent,white,,leaves
poisonous,flat,scaly,red,no,foul,free,close,narrow,,tapering,missing,smooth,silky,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no,fishy,free,,narrow,,,missing,silky,smooth,white,pink,partial,white,one,evanescent,,several,woods
poisonous,flat,smooth,red,no,,free,close,narrow,,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,,several,woods
poisonous,flat,smooth,red,no,foul,free,close,,,tapering,missing,smooth,silky,white,pink,partial,white,,evanescent,white,several,woods
poisonous,flat,scaly,brown,no,spicy,free,close,,,tapering,,silky,silky,pink,pink,partial,white,one,,white,several,woods
,,,red,,foul,free,,,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,,several,woods
poisonous,flat,,brown,,foul,free,close,narrow,buff,,missing,silky,smooth,,pink,partial,,one,,white,several,woods
poisonous,knobbed,scaly,red,no,spicy,,close,narrow,,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no,foul,,close,narrow,buff,tapering,,smooth,silky,white,,partial,white,one,evanescent,white,several,woods
,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,,white,one,evanescent,,,woods
poisonous,flat,scaly,red,no,,free,close,narrow,buff,tapering,missing,smooth,,white,pink,partial,,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,,spicy,free,close,narrow,,tapering,missing,,smooth,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,,foul,free,close,narrow,,,missing,smooth,,pink,pink,partial,white,,,,several,paths
poisonous,flat,smooth,brown,no,spicy,free,,,buff,tapering,missing,smooth,silky,pink,pink,,white,one,evanescent,white,several,
poisonous,convex,,red,no,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,one,,white,several,woods
edible,,,white,no,,free,crowded,broad,pink,,missing,silky,smooth,white,white,partial,white,two,pendant,white,,
poisonous,convex,smooth,red,no,spicy,,close,narrow,,tapering,missing,silky,smooth,white,white,partial,,one,evanescent,white,several,woods
poisonous,convex,smooth,red,,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,,one,evanescent,white,several,leaves
poisonous,,scaly,brown,,,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,,fishy,,close,narrow,buff,,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,white,,woods
poisonous,,,brown,no,,free,,narrow,,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,white,,woods
,convex,smooth,brown,no,,free,,narrow,buff,tapering,missing,silky,,white,white,partial,white,one,evanescent,white,,paths
poisonous,convex,smooth,brown,,fishy,free,close,narrow,,tapering,missing,silky,silky,white,,partial,white,,evanescent,white,several,leaves
edible,convex,fibrous,gray,no,none,free,crowded,broad,pink,enlarging,missing,smooth,silky,white,white,partial,white,two,pendant,,,
poisonous,flat,,,no,foul,free,,narrow,buff,,missing,silky,,white,pink,partial,,one,evanescent,,,
poisonous,flat,scaly,red,no,,,close,narrow,buff,tapering,missing,smooth,silky,,pink,partial,white,one,evanescent,white,,leaves
poisonous,convex,scaly,red,no,,free,,narrow,buff,tapering,missing,smooth,smooth,white,,partial,,,,,several,paths
poisonous,convex,smooth,brown,no,fishy,free,close,,buff,tapering,missing,silky,,,white,partial,,one,evanescent,white,several,paths
poisonous,knobbed,smooth,red,no,fishy,free,,narrow,,tapering,missing,silky,smooth,,pink,partial,white,one,evanescent,,several,paths
poisonous,knobbed,scaly,,,,free,close,narrow,buff,,,,smooth,,white,,white,one,evanescent,,several,woods
poisonous,flat,,red,no,,free,close,,buff,tapering,missing,silky,silky,pink,pink,partial,,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no,foul,free,,narrow,buff,tapering,,silky,silky,white,,partial,white,one,evanescent,,several,leaves
,,smooth,brown,no,,,close,narrow,buff,tapering,missing,,smooth,white,,partial,white,one,evanescent,white,several,
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,,missing,silky,smooth,white,,partial,,one,,white,several,
poisonous,flat,scaly,,no,,,close,narrow,buff,tapering,missing,silky,silky,,,partial,,,,white,,woods
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,white,several,paths
,knobbed,fibrous,white,no,none,free,crowded,,,enlarging,missing,smooth,silky,,white,partial,,two,pendant,white,,grasses
,knobbed,scaly,brown,no,foul,free,,narrow,buff,,missing,smooth,,pink,,partial,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no,,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,white,,evanescent,white,several,
poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,,missing,,smooth,pink,pink,partial,,one,,,several,woods
poisonous,convex,,brown,no,spicy,free,close,,buff,tapering,missing,smooth,,pink,pink,partial,,one,evanescent,,several,
,,smooth,brown,,fishy,free,,,buff,tapering,missing,smooth,smooth,white,,partial,white,one,evanescent,white,several,woods
poisonous,,scaly,red,no,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,,,white,several,
poisonous,flat,scaly,brown,no,spicy,free,close,,,tapering,,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,
poisonous,convex,scaly,red,,fishy,free,close,,buff,,missing,smooth,,white,white,partial,white,,evanescent,white,several,
,flat,smooth,red,,fishy,free,close,,,tapering,missing,,silky,pink,pink,,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no,,free,close,,buff,tapering,missing,,,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no,,free,close,,buff,tapering,missing,silky,smooth,pink,white,partial,white,,evanescent,white,several,paths
poisonous,flat,,brown,,foul,free,close,narrow,buff,tapering,missing,,,white,pink,partial,white,one,,white,,
poisonous,,scaly,red,no,spicy,,close,narrow,buff,,,smooth,silky,white,pink,partial,white,,evanescent,white,,
poisonous,,scaly,brown,no,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,,evanescent,white,,
poisonous,,scaly,,no,foul,free,close,narrow,buff,,missing,smooth,smooth,white,white,partial,white,one,,white,several,
poisonous,flat,,brown,no,fishy,,close,narrow,buff,tapering,missing,smooth,,,pink,partial,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no,foul,free,,narrow,,tapering,missing,,smooth,pink,white,partial,white,one,evanescent,,several,paths
poisonous,flat,scaly,red,no,spicy,,,narrow,,tapering,,silky,smooth,white,pink,partial,,one,evanescent,,several,leaves
poisonous,,scaly,red,,spicy,free,,,,,missing,silky,smooth,white,pink,partial,white,one,,white,several,paths
poisonous,knobbed,smooth,red,no,foul,free,close,,buff,tapering,missing,smooth,,pink,pink,,white,,evanescent,white,several,paths
,flat,,red,no,spicy,free,close,narrow,buff,,missing,smooth,,pink,white,,,one,evanescent,white,,paths
,flat,,brown,,fishy,free,,narrow,buff,tapering,missing,,smooth,white,pink,partial,white,,evanescent,white,several,
,flat,smooth,brown,no,,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,,white,,evanescent,white,several,woods
poisonous,flat,smooth,red,no,fishy,free,close,narrow,,tapering,missing,smooth,,,white,partial,white,one,,white,several,paths
poisonous,knobbed,,,,foul,free,close,narrow,buff,tapering,missing,,,white,pink,partial,,,evanescent,white,several,
poisonous,flat,scaly,red,no,spicy,,close,,buff,,missing,,smooth,white,white,,white,,evanescent,white,several,paths
poisonous,flat,smooth,,no,,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,,one,evanescent,white,several,paths
edible,convex,smooth,brown,no,,attached,close,broad,brown,enlarging,missing,smooth,,orange,orange,partial,orange,one,pendant,buff,several,leaves
poisonous,convex,smooth,,no,fishy,free,close,,buff,tapering,missing,smooth,smooth,pink,white,partial,,,evanescent,white,,
poisonous,,smooth,,,fishy,free,close,narrow,buff,,missing,,,pink,white,partial,white,one,evanescent,white,,leaves
poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,,white,pink,partial,,one,evanescent,white,several,
poisonous,,smooth,brown,no,,free,close,,buff,tapering,missing,silky,smooth,white,white,,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no,fishy,,close,narrow,buff,tapering,missing,smooth,smooth,white,,partial,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no,fishy,free,,narrow,buff,tapering,missing,silky,silky,,white,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no,foul,,,narrow,,tapering,,silky,smooth,pink,pink,partial,,one,evanescent,white,several,
poisonous,flat,scaly,red,no,,free,close,,buff,tapering,,,silky,pink,pink,partial,white,one,evanescent,white,several,woods
,flat,smooth,,no,foul,free,close,narrow,,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,,several,leaves
poisonous,convex,smooth,red,no,,free,close,,buff,tapering,missing,smooth,,white,pink,,white,,evanescent,white,several,leaves
,convex,,brown,,spicy,free,close,narrow,buff,tapering,missing,,silky,white,white,,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,,several,paths
poisonous,,smooth,,,spicy,,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,white,several,woods
poisonous,,scaly,red,no,,free,close,,buff,,,silky,smooth,pink,white,partial,,one,evanescent,white,several,
poisonous,convex,smooth,red,no,,free,,narrow,buff,tapering,missing,,silky,pink,,partial,white,one,evanescent,white,several,
poisonous,,smooth,red,no,fishy,,,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,,smooth,white,pink,partial,white,one,evanescent,white,,
poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,,missing,smooth,smooth,white,pink,partial,white,one,evanescent,,several,paths
poisonous,flat,smooth,brown,no,fishy,free,close,,buff,tapering,missing,smooth,silky,pink,pink,,,one,,,,leaves
poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,,smooth,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,red,no,,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no,fishy,free,,,buff,tapering,missing,silky,,pink,white,partial,,,evanescent,white,,leaves
poisonous,flat,scaly,,no,spicy,,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,one,,white,several,woods
,,,red,no,spicy,free,close,,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,one,evanescent,,several,paths
poisonous,,smooth,brown,no,,free,close,,,tapering,missing,silky,,pink,,partial,,,evanescent,white,several,
,,,red,no,fishy,,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,,,several,paths
poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,,,several,paths
poisonous,flat,scaly,red,no,fishy,free,close,,buff,tapering,missing,smooth,silky,white,,,white,,evanescent,white,several,leaves
poisonous,flat,smooth,red,no,,free,close,narrow,buff,tapering,missing,,smooth,pink,white,partial,white,one,evanescent,white,,paths
poisonous,flat,,brown,no,foul,,,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,,evanescent,white,several,woods
poisonous,,smooth,brown,no,fishy,free,,narrow,,tapering,missing,smooth,,white,pink,partial,white,one,evanescent,,several,leaves
poisonous,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,,one,,white,several,
,flat,scaly,,no,spicy,,,,,tapering,missing,,silky,white,white,partial,white,one,evanescent,white,,woods
poisonous,convex,scaly,red,no,,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,,evanescent,white,several,
,flat,smooth,red,no,,free,,narrow,,,missing,,smooth,white,white,partial,white,,evanescent,white,several,paths
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,,tapering,missing,silky,silky,white,pink,partial,,one,evanescent,,several,leaves
,,smooth,,no,fishy,,close,,buff,tapering,missing,silky,silky,pink,pink,partial,,one,evanescent,white,,paths
,flat,smooth,brown,,,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,,evanescent,white,several,leaves
,flat,smooth,red,,,free,close,narrow,,tapering,missing,smooth,,pink,pink,,white,one,evanescent,white,several,
,convex,smooth,gray,,,free,crowded,broad,pink,enlarging,missing,,silky,white,,partial,white,two,,white,numerous,grasses
poisonous,knobbed,scaly,brown,no,fishy,free,close,,,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,,scaly,red,no,,,close,,,tapering,missing,silky,smooth,white,,partial,white,,evanescent,white,several,paths
poisonous,convex,,brown,no,spicy,free,,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,white,several,
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,,several,woods
poisonous,flat,scaly,red,no,spicy,,close,narrow,,tapering,missing,silky,silky,pink,,partial,white,one,evanescent,white,several,leaves
poisonous,,scaly,brown,no,,free,close,,buff,tapering,missing,smooth,smooth,,pink,partial,white,one,evanescent,white,several,leaves
,convex,smooth,red,no,foul,free,close,narrow,,tapering,missing,,smooth,pink,white,partial,white,one,evanescent,white,,woods
poisonous,convex,smooth,brown,no,spicy,free,close,,buff,,missing,smooth,silky,white,white,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,brown,,fishy,,close,narrow,buff,,missing,silky,smooth,pink,pink,partial,white,one,evanescent,,,woods
poisonous,convex,scaly,red,,foul,free,,,buff,tapering,missing,silky,,pink,,partial,white,one,evanescent,white,several,
poisonous,knobbed,smooth,brown,no,foul,,close,,buff,tapering,missing,silky,smooth,,,partial,white,one,evanescent,white,,paths
,convex,smooth,,no,foul,free,close,,buff,tapering,missing,smooth,silky,white,white,,white,one,,white,,paths
poisonous,convex,scaly,red,no,,free,,narrow,buff,tapering,missing,,,,white,partial,white,,evanescent,white,several,
poisonous,,smooth,red,no,,,close,,buff,tapering,missing,,,white,white,,white,one,evanescent,,,woods
poisonous,flat,smooth,brown,,spicy,free,,,buff,,missing,,,white,pink,partial,white,one,evanescent,white,several,leaves
