class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,,,partial,white,one,evanescent,white,several,leaves
,knobbed,fibrous,white,no,none,free,crowded,broad,gray,enlarging,missing,silky,smooth,,white,partial,white,two,,white,,grasses
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,,partial,white,one,evanescent,,several,paths
,,,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,partial,white,,evanescent,white,several,
poisonous,convex,,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no,foul,free,close,narrow,,tapering,missing,silky,silky,white,white,,white,one,evanescent,white,several,woods
poisonous,,smooth,brown,no,,free,close,,buff,tapering,missing,smooth,silky,white,pink,partial,,,evanescent,white,several,paths
poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,white,several,paths
poisonous,convex,,red,no,spicy,free,close,,,tapering,missing,silky,silky,,,partial,white,one,evanescent,white,several,paths
poisonous,,smooth,brown,no,fishy,free,close,narrow,,tapering,missing,smooth,smooth,white,pink,partial,white,one,,white,several,woods
poisonous,convex,,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,convex,scaly,red,,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,white,,white,one,evanescent,,several,woods
poisonous,,smooth,red,,spicy,free,close,narrow,,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,white,,woods
poisonous,convex,smooth,red,no,foul,,close,,buff,tapering,,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,,silky,white,pink,partial,,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no,spicy,free,close,,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,white,several,woods
poisonous,,smooth,brown,no,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,,one,,white,several,woods
poisonous,,smooth,brown,no,,free,close,narrow,buff,tapering,missing,,smooth,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no,foul,free,close,narrow,,tapering,missing,silky,silky,white,white,,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no,fishy,free,close,narrow,,tapering,missing,smooth,silky,pink,,partial,white,,evanescent,white,several,paths
poisonous,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,one,,white,several,leaves
poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,,,no,foul,free,close,,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,flat,smooth,red,no,foul,,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,,one,evanescent,,several,leaves
poisonous,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,,white,one,evanescent,white,several,leaves
poisonous,,scaly,red,no,foul,free,close,,buff,,missing,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,,partial,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,,foul,free,close,,buff,tapering,missing,,smooth,white,white,partial,white,one,evanescent,white,several,leaves
,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,white,several,paths
poisonous,convex,scaly,,no,spicy,free,close,narrow,,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,,smooth,pink,pink,partial,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,,missing,silky,silky,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,,smooth,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,convex,scaly,red,no,spicy,,close,narrow,buff,tapering,missing,,silky,white,white,partial,white,one,evanescent,white,several,paths
poisonous,convex,,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,,partial,,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,,one,evanescent,white,several,paths
poisonous,knobbed,scaly,red,no,,free,close,narrow,buff,,missing,silky,silky,white,white,partial,white,one,,white,several,woods
poisonous,flat,scaly,red,,spicy,,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,,brown,no,,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,,spicy,,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no,foul,,close,narrow,buff,tapering,missing,smooth,,pink,white,partial,white,one,,white,several,leaves
poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,,pink,partial,white,one,evanescent,white,several,leaves
poisonous,convex,,,no,foul,free,close,,buff,tapering,missing,,silky,pink,pink,partial,white,one,evanescent,white,several,paths
edible,bell,smooth,gray,no,none,free,crowded,broad,white,enlarging,missing,smooth,silky,white,white,partial,white,two,,,numerous,grasses
poisonous,,scaly,red,no,spicy,free,close,narrow,,,missing,,silky,pink,pink,partial,white,,evanescent,white,several,paths
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,,missing,silky,smooth,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no,spicy,,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,,white,several,leaves
poisonous,convex,smooth,,no,fishy,free,close,,buff,tapering,,silky,smooth,white,pink,partial,white,one,evanescent,white,,paths
poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,,silky,pink,white,partial,white,one,,white,several,woods
,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,white,,
,convex,smooth,brown,,foul,free,close,,buff,tapering,missing,silky,silky,white,,partial,white,one,evanescent,white,several,woods
poisonous,,scaly,brown,no,foul,,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,,evanescent,white,several,paths
edible,knobbed,smooth,,no,none,free,crowded,broad,gray,enlarging,missing,silky,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
poisonous,flat,scaly,red,no,spicy,free,close,,buff,tapering,,silky,silky,white,white,partial,white,one,evanescent,,several,paths
poisonous,convex,smooth,red,no,foul,free,,,,tapering,missing,smooth,smooth,white,pink,partial,white,,,white,several,
poisonous,flat,scaly,brown,no,fishy,,,narrow,buff,,missing,silky,smooth,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,flat,,brown,no,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,one,,white,several,leaves
poisonous,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no,,free,close,,buff,tapering,missing,silky,silky,white,,,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,,fishy,free,close,narrow,,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,white,several,paths
poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,white,,evanescent,white,several,
poisonous,flat,scaly,red,no,spicy,free,close,narrow,,tapering,missing,smooth,silky,pink,white,partial,white,one,evanescent,white,several,woods
edible,bell,fibrous,gray,no,none,free,crowded,broad,pink,enlarging,missing,silky,smooth,white,white,partial,white,two,pendant,white,numerous,grasses
poisonous,knobbed,scaly,red,no,spicy,free,close,narrow,,tapering,missing,smooth,silky,,,partial,white,one,,white,several,leaves
poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,smooth,,,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,white,several,
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,evanescent,white,,paths
,knobbed,smooth,white,no,none,free,crowded,broad,,enlarging,missing,smooth,silky,white,white,partial,white,,pendant,white,scattered,grasses
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,woods
,convex,smooth,brown,no,,free,close,narrow,buff,,missing,silky,smooth,pink,pink,partial,white,one,evanescent,,several,paths
,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,,silky,white,white,partial,white,one,evanescent,,several,paths
poisonous,knobbed,,brown,,spicy,free,close,narrow,buff,tapering,missing,silky,,white,white,partial,white,,evanescent,white,several,leaves
poisonous,knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,,pink,partial,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no,,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no,spicy,free,close,,buff,tapering,,smooth,silky,pink,pink,partial,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,,silky,pink,,partial,white,one,evanescent,white,several,paths
poisonous,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,,,pink,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,,woods
poisonous,convex,,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,no,fishy,free,close,narrow,,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,white,,
poisonous,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,,missing,,,white,pink,partial,white,one,evanescent,white,,leaves
poisonous,,,red,,,free,close,narrow,buff,tapering,missing,,silky,white,white,partial,white,one,evanescent,white,several,leaves
poisonous,,smooth,brown,,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,partial,white,,evanescent,white,several,paths
poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,white,several,
poisonous,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,,silky,pink,,partial,white,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,,pink,,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,,,,,narrow,buff,,missing,smooth,silky,pink,,partial,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,,white,several,woods
poisonous,convex,smooth,red,no,foul,free,close,narrow,buff,,missing,smooth,silky,pink,pink,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,,evanescent,white,several,
poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,missing,silky,,pink,white,partial,,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no,foul,free,close,narrow,,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,white,several,
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,,pink,white,partial,,one,evanescent,,several,
poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,,,woods
poisonous,,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,flat,,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,,pink,partial,white,one,evanescent,white,several,
poisonous,knobbed,scaly,brown,no,spicy,free,close,,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,,partial,white,one,evanescent,white,several,paths
,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,,smooth,white,white,partial,white,one,evanescent,white,,woods
poisonous,convex,scaly,red,no,spicy,free,,narrow,buff,tapering,missing,smooth,silky,pink,pink,partial,white,,evanescent,white,several,paths
poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,,pink,white,partial,white,one,,white,several,woods
,convex,,,no,fishy,free,,,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,white,,woods
poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,partial,white,one,evanescent,white,several,
poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,white,,leaves
,knobbed,scaly,red,no,fishy,free,close,narrow,buff,,missing,silky,silky,white,white,partial,white,one,evanescent,white,several,leaves
poisonous,convex,,,no,foul,free,close,,buff,tapering,missing,smooth,silky,pink,pink,partial,white,one,evanescent,white,several,paths
edible,knobbed,smooth,gray,no,none,free,crowded,broad,gray,enlarging,missing,silky,smooth,white,white,partial,white,two,pendant,white,scattered,grasses
,convex,smooth,brown,no,fishy,free,close,,buff,,missing,,,,,partial,,,evanescent,white,several,leaves
,flat,smooth,red,no,,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no,fishy,free,,narrow,buff,,missing,,,pink,pink,partial,white,one,evanescent,white,several,woods
,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,,several,leaves
poisonous,flat,scaly,brown,no,spicy,free,close,narrow,buff,,missing,,smooth,pink,pink,partial,white,one,,white,several,
poisonous,convex,,red,,fishy,free,close,narrow,,tapering,missing,smooth,smooth,white,pink,partial,white,,,white,several,paths
,convex,smooth,red,no,spicy,free,,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,,several,paths
,convex,smooth,red,no,fishy,free,close,,buff,tapering,missing,smooth,smooth,white,,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no,foul,free,,narrow,buff,tapering,missing,silky,smooth,pink,white,,white,one,evanescent,white,several,paths
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,,pink,partial,white,one,,white,several,paths
poisonous,convex,smooth,,no,foul,free,close,narrow,buff,,missing,smooth,silky,,pink,partial,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,,partial,white,one,evanescent,white,several,woods
poisonous,convex,scaly,,no,,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,,white,partial,,one,evanescent,white,several,leaves
poisonous,,smooth,red,no,,free,close,narrow,buff,tapering,missing,silky,silky,pink,,partial,white,one,evanescent,white,several,paths
edible,bell,smooth,white,no,none,free,crowded,broad,pink,enlarging,missing,silky,silky,white,white,partial,white,two,pendant,white,scattered,grasses
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,,silky,pink,white,partial,white,one,,white,several,paths
poisonous,convex,smooth,red,no,fishy,free,close,narrow,,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,convex,,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,,scaly,brown,no,foul,,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,paths
poisonous,flat,smooth,red,,fishy,free,close,narrow,buff,,missing,silky,smooth,pink,pink,partial,white,one,,white,,leaves
poisonous,flat,scaly,,no,spicy,,close,narrow,buff,tapering,missing,smooth,silky,white,,partial,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no,foul,free,close,,buff,tapering,missing,silky,silky,white,pink,,white,one,evanescent,white,,woods
poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,,pink,,partial,white,one,,white,several,
poisonous,convex,scaly,,no,foul,free,close,,,tapering,missing,smooth,smooth,white,pink,,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no,spicy,free,,narrow,buff,tapering,missing,silky,smooth,pink,white,,white,one,evanescent,,several,woods
poisonous,convex,,brown,,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,,partial,white,one,,white,several,leaves
poisonous,,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,partial,white,one,evanescent,white,,paths
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,,silky,white,white,partial,white,one,evanescent,white,several,paths
poisonous,convex,scaly,red,no,foul,free,,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no,foul,free,,narrow,,tapering,missing,,silky,white,white,partial,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no,fishy,,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,partial,white,one,evanescent,white,several,paths
poisonous,,smooth,,no,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,,white,,evanescent,white,several,paths
poisonous,convex,,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,,white,,evanescent,white,several,leaves
poisonous,convex,scaly,red,no,spicy,free,close,,buff,tapering,missing,,silky,pink,white,partial,white,one,evanescent,white,several,woods
poisonous,knobbed,smooth,brown,no,spicy,free,,,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,,foul,free,close,narrow,,tapering,missing,,,pink,pink,partial,white,,evanescent,white,several,paths
,convex,smooth,red,,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,,several,paths
poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,,white,several,leaves
poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,,partial,white,one,evanescent,,,woods
poisonous,,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,,smooth,,pink,partial,,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no,foul,,close,narrow,buff,tapering,missing,smooth,smooth,,white,partial,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,,,smooth,silky,pink,white,partial,white,one,evanescent,white,several,
poisonous,knobbed,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,partial,white,one,evanescent,white,several,woods
poisonous,,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,,fishy,free,,narrow,,,missing,silky,,pink,pink,partial,,one,evanescent,white,several,woods
poisonous,flat,smooth,red,,foul,free,close,narrow,buff,tapering,missing,,silky,white,white,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,partial,,one,evanescent,white,several,woods
,flat,scaly,brown,no,foul,free,close,narrow,,tapering,missing,smooth,smooth,pink,,partial,,one,evanescent,,several,paths
poisonous,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,
poisonous,convex,scaly,red,no,,free,close,narrow,buff,tapering,missing,silky,silky,,pink,partial,white,one,evanescent,white,,paths
poisonous,convex,smooth,red,,fishy,free,close,,buff,tapering,missing,silky,smooth,pink,pink,,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,partial,white,,evanescent,white,,paths
poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,,white,one,evanescent,white,several,paths
poisonous,knobbed,scaly,,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,,white,partial,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,,,spicy,free,close,narrow,buff,tapering,missing,,,pink,pink,partial,white,one,evanescent,,several,woods
poisonous,convex,smooth,,no,fishy,free,,narrow,buff,tapering,,,,pink,pink,partial,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no,,free,close,narrow,buff,tapering,missing,smooth,silky,white,,partial,white,one,evanescent,white,several,paths
poisonous,knobbed,scaly,red,no,foul,free,close,,,tapering,missing,smooth,silky,pink,pink,partial,,one,evanescent,white,several,woods
edible,convex,fibrous,,no,,free,crowded,broad,white,enlarging,missing,smooth,silky,white,white,partial,,two,pendant,white,scattered,grasses
poisonous,flat,scaly,red,no,foul,,close,narrow,,tapering,missing,smooth,smooth,pink,white,partial,,one,,white,several,leaves
poisonous,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no,spicy,,close,narrow,buff,tapering,missing,silky,,pink,white,partial,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,missing,,silky,pink,white,partial,,one,evanescent,white,several,woods
poisonous,,scaly,brown,no,foul,free,close,,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no,,free,close,narrow,,tapering,missing,smooth,smooth,pink,pink,,white,one,evanescent,white,several,leaves
,convex,smooth,brown,no,,free,close,narrow,,tapering,missing,silky,smooth,,pink,partial,white,one,evanescent,,several,paths
poisonous,,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,,partial,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,,pink,white,partial,white,one,evanescent,white,several,woods
,flat,smooth,,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,,white,several,leaves
poisonous,flat,scaly,brown,no,foul,free,,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,one,evanescent,white,several,leaves
,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,partial,white,one,evanescent,white,several,woods
poisonous,convex,scaly,red,no,foul,free,,narrow,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,white,several,leaves
poisonous,convex,,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,partial,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,partial,white,one,evanescent,white,several,
poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,,partial,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,partial,white,one,evanescent,white,several,
poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,,partial,white,,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,one,evanescent,white,,paths
poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,,evanescent,white,,paths
poisonous,convex,smooth,brown,no,spicy,free,close,,buff,tapering,missing,silky,,white,white,partial,white,one,,,several,
poisonous,,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,,partial,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,silky,,white,,,one,evanescent,white,several,
poisonous,convex,smooth,brown,,fishy,free,close,,buff,tapering,missing,smooth,smooth,white,white,partial,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,,partial,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,missing,silky,,pink,white,partial,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no,fishy,,close,narrow,buff,tapering,missing,smooth,smooth,,white,partial,white,one,evanescent,white,several,paths
