class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,knobbed,scaly,red,no,spicy,,,narrow,,tapering,,silky,,,,,,one,evanescent,white,,
poisonous,,scaly,,,spicy,,,narrow,buff,tapering,missing,smooth,,pink,,partial,,,evanescent,,,paths
edible,,,,,none,free,crowded,,gray,,missing,,silky,white,,partial,,two,pendant,,numerous,
poisonous,,,,no,foul,,close,,,,,silky,,pink,,partial,,,evanescent,white,,paths
poisonous,,smooth,red,no,foul,,close,narrow,buff,,missing,smooth,smooth,white,pink,partial,,one,evanescent,,,leaves
,convex,,gray,no,,free,crowded,broad,white,enlarging,missing,smooth,silky,,white,,white,,pendant,,numerous,grasses
edible,flat,smooth,brown,,none,attached,close,broad,yellow,,,,smooth,orange,,partial,,,pendant,yellow,several,
,knobbed,smooth,,no,,,,broad,gray,enlarging,,,smooth,white,white,partial,,two,pendant,,,
,,smooth,,,spicy,free,close,narrow,buff,tapering,missing,,,white,pink,partial,white,one,,,several,paths
poisonous,knobbed,smooth,,no,foul,,,,,tapering,missing,smooth,smooth,,,partial,white,one,evanescent,white,,
,knobbed,,brown,,spicy,free,,narrow,buff,tapering,,smooth,silky,white,,partial,white,one,,white,several,
,convex,,,no,none,free,,broad,pink,enlarging,missing,silky,smooth,white,,partial,,two,pendant,,scattered,grasses
,knobbed,,,no,spicy,free,close,,buff,tapering,,silky,silky,,pink,partial,,,evanescent,white,several,paths
,flat,smooth,,no,,,close,broad,brown,,missing,,,,orange,,orange,one,pendant,,,
edible,,,,,none,free,crowded,broad,white,enlarging,,silky,,,white,,white,two,pendant,,numerous,grasses
,,scaly,,,musty,free,,broad,yellow,enlarging,,silky,,,cinnamon,partial,,,none,white,,woods
edible,bell,,,no,,,crowded,,,,missing,silky,silky,,,,white,,pendant,,scattered,grasses
,flat,scaly,,no,fishy,,close,,,tapering,missing,smooth,silky,white,,partial,,one,,white,,paths
edible,bell,smooth,,,none,,close,,orange,,,smooth,,orange,orange,partial,brown,one,,buff,clustered,leaves
,bell,,,,none,free,,,white,enlarging,missing,,smooth,white,white,,white,,pendant,,numerous,
,knobbed,,,no,none,,close,broad,brown,enlarging,missing,smooth,smooth,orange,orange,partial,,one,pendant,,clustered,leaves
,,smooth,gray,no,,,,,,enlarging,,,,white,white,partial,white,two,pendant,white,,grasses
,knobbed,,,no,foul,free,,,buff,,,silky,smooth,,white,,white,one,,white,,
poisonous,knobbed,,,no,fishy,free,close,,buff,,missing,,silky,,white,,,one,evanescent,white,several,paths
edible,,smooth,brown,no,,attached,close,,brown,enlarging,,,smooth,orange,,,,,pendant,,clustered,leaves
,knobbed,,red,no,fishy,,,,buff,tapering,missing,,,,pink,partial,,,evanescent,white,,
,,smooth,,no,,free,close,,,tapering,,,,,,partial,,one,,,,
poisonous,knobbed,smooth,brown,no,fishy,free,close,,buff,tapering,,smooth,silky,pink,pink,partial,white,one,evanescent,,several,
poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,,,,white,,partial,white,one,evanescent,white,several,
edible,,smooth,,,none,attached,,,yellow,,,smooth,,,orange,partial,orange,one,,,,leaves
,,fibrous,gray,no,,free,crowded,,,enlarging,missing,silky,,white,,partial,,two,,white,scattered,grasses
,,,,no,,attached,close,broad,orange,,missing,,,orange,,partial,,,,orange,clustered,leaves
poisonous,knobbed,smooth,,no,,free,,narrow,,tapering,missing,silky,smooth,,,partial,white,one,evanescent,white,several,
,knobbed,,red,,spicy,free,close,,,,missing,,,white,,partial,white,one,,white,several,leaves
,knobbed,scaly,,no,fishy,free,close,narrow,buff,tapering,missing,,,,pink,,white,one,evanescent,,,
poisonous,knobbed,,brown,,fishy,free,close,narrow,,tapering,missing,smooth,smooth,pink,pink,,white,,,white,several,
edible,flat,smooth,,no,none,attached,close,broad,brown,enlarging,,smooth,,orange,orange,,,,,,,
poisonous,knobbed,,,,fishy,free,close,narrow,buff,tapering,missing,smooth,,white,,partial,,,,white,,
,convex,smooth,,,none,attached,,,,enlarging,missing,smooth,,orange,,partial,orange,,pendant,,several,leaves
poisonous,,,,,fishy,free,,,buff,tapering,missing,,silky,white,,,white,,evanescent,white,,
edible,,,white,no,,free,crowded,broad,pink,enlarging,,smooth,smooth,white,white,partial,white,two,pendant,white,,
,,scaly,,no,foul,free,close,,buff,tapering,missing,smooth,smooth,white,,partial,,,evanescent,white,several,woods
poisonous,knobbed,,brown,no,,,,,,,,,,,,,,one,evanescent,,several,
,,fibrous,,no,,free,crowded,broad,gray,,,smooth,,white,white,,white,two,pendant,,scattered,grasses
,,smooth,brown,no,,free,close,narrow,,tapering,,silky,,,white,partial,white,one,,,several,paths
,convex,,,no,none,free,crowded,,,,,smooth,,white,white,,white,two,,white,numerous,grasses
,knobbed,scaly,,no,foul,free,,narrow,,tapering,,,silky,pink,white,partial,,one,,,several,paths
poisonous,,smooth,red,,foul,,,,,tapering,,,,,,partial,white,one,,,several,
edible,,fibrous,white,no,none,free,crowded,,,enlarging,missing,,,white,white,partial,white,,,,numerous,grasses
,,scaly,,no,spicy,,,narrow,buff,tapering,missing,silky,,white,white,partial,white,,,,several,leaves
,flat,scaly,,no,musty,,,broad,white,,club,silky,scaly,,,partial,white,,,white,clustered,woods
,,,gray,no,none,free,crowded,broad,white,enlarging,missing,smooth,smooth,,,partial,white,,pendant,white,numerous,grasses
poisonous,,scaly,,,fishy,,close,,buff,tapering,missing,,silky,white,pink,partial,,one,evanescent,white,several,
poisonous,,scaly,,no,spicy,,close,,buff,,missing,silky,,,pink,partial,white,,evanescent,,,woods
,,smooth,red,,,free,,narrow,,tapering,,silky,silky,,pink,partial,white,,evanescent,white,,leaves
,knobbed,,gray,,none,free,crowded,broad,gray,enlarging,,smooth,silky,white,,,white,,pendant,white,numerous,grasses
edible,knobbed,fibrous,white,,,free,,broad,pink,,missing,,smooth,,white,,white,two,pendant,,scattered,grasses
poisonous,,scaly,red,no,,,,narrow,buff,,,,silky,,white,,white,,,white,several,
,knobbed,smooth,gray,no,none,,,broad,,enlarging,,smooth,smooth,,white,partial,white,,pendant,white,,grasses
,knobbed,smooth,,no,foul,free,close,,buff,tapering,missing,smooth,,,white,,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,brown,no,fishy,,close,,,,missing,smooth,smooth,,white,,white,one,evanescent,,several,
,knobbed,smooth,white,,none,free,,,,enlarging,missing,silky,smooth,white,white,,white,two,pendant,white,scattered,
,,scaly,,no,,free,close,,buff,,missing,silky,silky,pink,white,,white,,,white,,
,,smooth,white,no,none,free,crowded,broad,,,missing,silky,smooth,white,white,,,,pendant,white,scattered,
poisonous,knobbed,smooth,,no,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,,pink,partial,white,one,,,,
,convex,smooth,white,,,,,,white,enlarging,,smooth,silky,,white,partial,,,,white,numerous,grasses
,,smooth,brown,no,none,attached,close,broad,brown,,missing,smooth,smooth,orange,,,,,pendant,,several,leaves
poisonous,,smooth,,no,,,,,buff,,,,smooth,,,partial,,,,white,several,woods
poisonous,,scaly,red,,foul,free,close,,buff,,,smooth,silky,,white,partial,,one,,,,paths
edible,convex,fibrous,,no,none,free,,broad,white,enlarging,,smooth,,,white,,white,two,pendant,white,,grasses
poisonous,,scaly,red,,musty,attached,close,,,enlarging,club,silky,,,cinnamon,partial,white,none,,white,clustered,woods
poisonous,knobbed,smooth,,no,fishy,,,,buff,tapering,,silky,silky,pink,,,,one,,white,,
poisonous,,,brown,no,,free,close,,,tapering,,,silky,,,partial,white,one,evanescent,white,,
,knobbed,,brown,,fishy,,close,narrow,buff,tapering,,smooth,,pink,,,,,evanescent,white,several,paths
poisonous,knobbed,,red,,foul,free,close,,,,missing,smooth,silky,white,,partial,white,one,,,several,woods
,knobbed,,brown,,none,attached,,broad,orange,enlarging,,smooth,smooth,orange,orange,partial,brown,one,,buff,,
,knobbed,,,,foul,free,,,buff,,missing,silky,smooth,pink,white,partial,white,,evanescent,white,,leaves
,,scaly,brown,no,,,close,broad,,,bulbous,scaly,scaly,brown,,,,,pendant,,solitary,
,knobbed,smooth,,,none,free,crowded,,white,enlarging,,smooth,,white,,partial,white,two,pendant,white,numerous,grasses
poisonous,flat,scaly,red,no,fishy,free,,narrow,,,missing,,silky,,pink,partial,white,one,evanescent,,several,leaves
poisonous,knobbed,scaly,,no,,free,crowded,narrow,yellow,enlarging,club,scaly,scaly,yellow,yellow,partial,,one,evanescent,white,,
poisonous,knobbed,scaly,red,no,fishy,,close,narrow,buff,tapering,missing,,,,white,partial,,one,,white,several,
,knobbed,,,,,,,,buff,tapering,,,silky,,pink,partial,,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,red,no,,free,,narrow,buff,tapering,missing,,silky,pink,pink,,white,,evanescent,,several,
,,smooth,brown,,none,attached,close,broad,,enlarging,,smooth,smooth,,orange,partial,,,,brown,,leaves
edible,,,gray,,none,,close,broad,white,enlarging,bulbous,smooth,smooth,,white,partial,white,,pendant,white,solitary,paths
edible,knobbed,smooth,,no,,free,crowded,broad,pink,enlarging,missing,silky,,,white,,,two,pendant,white,,
,,scaly,red,no,spicy,,,narrow,buff,,,smooth,silky,pink,,partial,white,,,white,,
,knobbed,smooth,red,no,spicy,,,narrow,,,missing,,,white,white,,white,one,evanescent,,,paths
poisonous,knobbed,,red,,,free,,narrow,,tapering,missing,smooth,smooth,white,,partial,white,,evanescent,,,leaves
edible,bell,fibrous,white,no,none,free,,broad,white,enlarging,missing,silky,,,white,,white,,,,numerous,
edible,,smooth,,,,,close,,brown,enlarging,missing,smooth,smooth,orange,,,orange,one,pendant,orange,clustered,leaves
,knobbed,smooth,brown,no,fishy,,,,buff,,,silky,silky,white,white,partial,,,evanescent,white,,paths
poisonous,knobbed,,,,foul,,close,narrow,buff,,,,smooth,,,partial,white,,,white,several,
,convex,fibrous,white,,none,free,crowded,broad,gray,enlarging,missing,silky,,,white,partial,white,,pendant,white,scattered,grasses
,knobbed,,red,,,free,close,narrow,,,,,silky,,white,partial,,one,evanescent,,several,
edible,,,white,no,none,,,broad,gray,enlarging,,smooth,smooth,white,,partial,white,two,pendant,,,grasses
poisonous,knobbed,scaly,red,,fishy,,,,buff,,,smooth,,white,pink,partial,,one,,white,several,
,,,brown,no,spicy,free,close,,buff,tapering,missing,,,,white,,,,,white,,paths
edible,convex,smooth,,,,free,crowded,broad,,enlarging,missing,silky,,,white,partial,,two,,white,,grasses
,,smooth,white,no,none,,crowded,broad,gray,,missing,smooth,,white,white,partial,,two,pendant,,,grasses
poisonous,knobbed,scaly,brown,,foul,free,close,narrow,buff,,,silky,silky,white,white,partial,white,,evanescent,white,,
,knobbed,,brown,no,foul,free,,narrow,,tapering,missing,,smooth,,pink,,white,one,,white,several,
poisonous,,,,,spicy,,,narrow,,tapering,missing,,smooth,,white,,white,one,evanescent,,several,
,bell,,,no,,free,crowded,broad,pink,,missing,silky,silky,,white,partial,white,two,pendant,white,,grasses
,,smooth,,,foul,,,narrow,,tapering,,smooth,silky,pink,white,partial,,one,,white,,
,,smooth,red,,,,,,buff,,missing,,silky,,white,partial,,one,,white,several,woods
poisonous,knobbed,smooth,,no,foul,free,close,narrow,,,missing,,smooth,pink,,,white,,evanescent,white,several,
,,scaly,brown,,musty,free,close,,,,club,,,cinnamon,cinnamon,partial,,,,white,clustered,woods
poisonous,knobbed,,brown,,foul,,,narrow,buff,tapering,,,smooth,,pink,partial,white,,evanescent,white,several,leaves
edible,flat,smooth,,,,,close,broad,,enlarging,,,smooth,orange,,partial,brown,one,pendant,,clustered,
,convex,scaly,red,no,foul,free,close,narrow,buff,,,smooth,smooth,pink,,partial,white,,evanescent,,several,woods
edible,flat,,brown,no,none,attached,close,broad,yellow,enlarging,,smooth,,,,partial,brown,,pendant,yellow,,leaves
,,,,no,none,free,crowded,broad,gray,enlarging,,,,white,,partial,white,two,pendant,white,,grasses
edible,,,,no,,,,,pink,enlarging,,,smooth,,,,,,,white,numerous,
poisonous,knobbed,scaly,red,no,spicy,,close,narrow,,,,,,white,,partial,,one,evanescent,white,,
poisonous,knobbed,,,no,fishy,free,close,narrow,,,,silky,silky,white,,partial,white,one,evanescent,white,several,woods
,,,red,,foul,free,,narrow,,,missing,,,pink,white,partial,white,one,evanescent,white,several,
,knobbed,smooth,,,fishy,,close,,buff,tapering,missing,silky,,pink,,partial,,one,evanescent,white,,woods
edible,bell,,white,no,,,crowded,broad,,enlarging,missing,,smooth,,,,white,two,pendant,white,scattered,grasses
,knobbed,,,no,,,crowded,broad,,,missing,smooth,smooth,white,white,partial,white,two,,white,,
,flat,,red,no,musty,free,,broad,white,,club,silky,scaly,cinnamon,,partial,white,none,none,white,,
,,scaly,,,,free,close,narrow,buff,tapering,missing,smooth,smooth,white,,partial,white,,evanescent,,several,woods
,,,,,foul,free,close,narrow,buff,tapering,missing,smooth,,,pink,partial,white,one,evanescent,,,paths
poisonous,,smooth,red,no,fishy,,close,narrow,,tapering,missing,,,,,partial,white,one,,white,,woods
poisonous,,smooth,brown,,spicy,,close,narrow,buff,,missing,smooth,,pink,,,,,,white,several,woods
,,scaly,brown,no,spicy,free,close,,,tapering,,,silky,pink,,,white,one,,white,,paths
poisonous,,scaly,,,musty,,close,broad,yellow,,club,silky,,cinnamon,,partial,white,,,,clustered,woods
,,,brown,no,,free,,,,,,,,,white,,white,,evanescent,white,,woods
edible,knobbed,smooth,,,,,crowded,broad,,enlarging,,smooth,,white,,partial,,,,,numerous,
,flat,,brown,,,free,,,,,,silky,,,pink,partial,white,,,,,
,,fibrous,gray,no,none,,crowded,broad,,enlarging,,smooth,,white,white,,white,two,pendant,white,scattered,grasses
poisonous,flat,,red,no,foul,,close,,buff,tapering,missing,,,,white,partial,,one,,white,several,
poisonous,knobbed,smooth,red,no,fishy,,close,narrow,buff,,missing,,silky,pink,pink,,white,one,,,several,
edible,knobbed,smooth,gray,,,free,crowded,broad,pink,enlarging,missing,,smooth,white,,partial,,two,,,scattered,grasses
,convex,smooth,gray,,,free,,broad,pink,enlarging,,smooth,smooth,white,white,partial,,two,pendant,,scattered,grasses
,,,red,no,fishy,,close,,,tapering,missing,,smooth,,,,white,,evanescent,white,several,leaves
edible,,smooth,brown,no,none,attached,close,broad,brown,enlarging,missing,smooth,smooth,orange,,,brown,one,pendant,,clustered,leaves
,,scaly,,bruises,none,,,broad,,,bulbous,smooth,smooth,,white,,,two,pendant,white,solitary,
,,,,,,free,crowded,,gray,,,smooth,silky,white,white,partial,white,,pendant,white,,grasses
,flat,scaly,brown,no,spicy,free,close,,buff,,missing,,silky,pink,,partial,white,,,white,several,leaves
poisonous,flat,smooth,red,,,free,close,narrow,buff,tapering,missing,,,,,partial,white,,evanescent,white,,paths
poisonous,,smooth,,no,foul,,close,narrow,buff,,missing,smooth,,pink,pink,,,one,evanescent,white,several,leaves
,knobbed,fibrous,gray,no,none,free,,broad,pink,,missing,smooth,smooth,white,,partial,white,,pendant,white,numerous,grasses
,,fibrous,,,,free,crowded,broad,pink,enlarging,missing,silky,silky,white,,partial,white,,,white,scattered,grasses
,convex,smooth,cinnamon,,,,close,broad,,,,smooth,smooth,,,partial,white,,,white,solitary,
edible,,fibrous,gray,,none,,crowded,broad,,enlarging,missing,,,white,,partial,,two,,,scattered,
poisonous,,smooth,,,fishy,free,,,,tapering,,smooth,smooth,pink,white,partial,,one,,,,
poisonous,knobbed,scaly,red,,fishy,free,,,buff,tapering,missing,smooth,smooth,white,pink,partial,white,,evanescent,white,several,paths
poisonous,knobbed,,,,fishy,free,close,narrow,,,missing,,smooth,white,pink,partial,white,one,evanescent,white,several,paths
,,,,,foul,free,,,,,,,,white,,,white,,evanescent,,,paths
edible,,,brown,no,none,attached,close,broad,orange,,missing,smooth,smooth,orange,orange,partial,,one,pendant,orange,,leaves
,flat,scaly,yellow,no,none,free,crowded,narrow,,enlarging,,scaly,scaly,yellow,yellow,,yellow,,,white,clustered,leaves
poisonous,convex,,cinnamon,no,,,close,broad,white,enlarging,,silky,,cinnamon,,,white,,none,,clustered,
,,smooth,,,fishy,,,,buff,,,smooth,smooth,white,white,,white,one,evanescent,,several,woods
edible,convex,scaly,pink,,,free,,broad,,enlarging,bulbous,smooth,,white,,,,two,,white,several,paths
,,scaly,,no,spicy,free,close,,,tapering,,smooth,silky,pink,,partial,,one,,,,paths
edible,,smooth,,no,,free,crowded,,,enlarging,,smooth,silky,white,,partial,white,two,,white,,
edible,bell,,,,,,crowded,,,enlarging,missing,smooth,silky,,,,white,two,pendant,white,,
,knobbed,,,no,foul,free,,,,,missing,silky,smooth,pink,,partial,white,one,,white,,paths
edible,,smooth,brown,,none,,close,broad,orange,enlarging,missing,smooth,,orange,orange,,,,pendant,buff,several,leaves
,,,,,,attached,close,broad,,enlarging,missing,smooth,,,orange,partial,brown,one,pendant,,several,leaves
,flat,smooth,,bruises,,free,,broad,,,bulbous,,smooth,white,white,,white,,pendant,white,,paths
edible,,,,no,none,,crowded,broad,gray,,,smooth,,,white,partial,white,,pendant,white,scattered,grasses
poisonous,,,,,,free,close,narrow,buff,,missing,silky,,,,,white,one,evanescent,white,several,woods
poisonous,knobbed,smooth,brown,,foul,free,,narrow,,tapering,missing,smooth,smooth,white,pink,,white,one,evanescent,white,,woods
,flat,,brown,no,,free,close,narrow,buff,,missing,silky,smooth,pink,pink,,white,,,,several,leaves
poisonous,knobbed,scaly,,no,,free,close,,,,missing,silky,,white,pink,partial,,one,,,several,woods
,,smooth,,no,,,,,buff,tapering,missing,silky,smooth,pink,,partial,white,one,,white,several,
,,,,no,,,close,narrow,buff,tapering,,silky,smooth,,,partial,,one,evanescent,white,,
,bell,,white,no,none,free,crowded,broad,white,,,silky,smooth,white,white,partial,white,two,,,,grasses
poisonous,knobbed,scaly,brown,no,musty,,close,broad,,,club,silky,,cinnamon,cinnamon,partial,white,,,,,
poisonous,,,,,fishy,free,close,narrow,buff,tapering,missing,smooth,,white,pink,partial,,,evanescent,,several,woods
,,,brown,no,none,attached,,broad,,,missing,smooth,smooth,orange,,partial,,one,pendant,,several,
,,smooth,red,no,,free,close,narrow,buff,tapering,missing,smooth,silky,pink,,partial,white,one,evanescent,,several,
edible,,smooth,,,,free,crowded,broad,white,enlarging,missing,,,white,white,partial,,two,,,scattered,grasses
edible,convex,smooth,,,none,free,crowded,broad,pink,enlarging,,,,white,white,,white,,pendant,white,scattered,grasses
,knobbed,,,no,spicy,free,,,,,missing,smooth,silky,,white,partial,white,one,evanescent,white,several,leaves
poisonous,,,brown,no,,,,,buff,tapering,missing,smooth,smooth,,,,,,evanescent,,several,
poisonous,,smooth,brown,,,free,,,buff,tapering,missing,smooth,silky,white,white,,,,evanescent,,several,woods
,knobbed,,red,,,free,close,narrow,,,missing,,smooth,pink,pink,partial,white,one,evanescent,white,,
,,smooth,red,,spicy,free,,,,tapering,missing,silky,,,pink,partial,,,evanescent,,several,leaves
poisonous,,scaly,,no,,,,narrow,buff,,missing,smooth,silky,,white,partial,white,one,evanescent,white,several,paths
edible,,smooth,gray,no,,free,crowded,,,enlarging,,,,white,,,,two,pendant,white,,grasses
,knobbed,scaly,red,,fishy,free,,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,one,evanescent,,,paths
,bell,,,,none,free,,broad,gray,enlarging,missing,smooth,silky,white,,,white,,pendant,,scattered,
,conical,scaly,,,,free,,,yellow,,club,scaly,scaly,,,partial,yellow,,evanescent,white,,leaves
poisonous,convex,,,,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,,,white,,evanescent,white,,
,,scaly,red,no,fishy,free,close,,buff,tapering,missing,silky,silky,pink,pink,,white,,,,,leaves
edible,convex,,gray,,,free,crowded,broad,,enlarging,missing,smooth,,white,,,white,,,white,scattered,grasses
edible,,smooth,,no,none,,,broad,brown,enlarging,missing,,,orange,orange,partial,,one,,yellow,,
poisonous,,scaly,,,,free,close,,buff,,,smooth,,pink,,partial,white,one,evanescent,,several,leaves
edible,bell,smooth,brown,,none,attached,close,,,,,,smooth,orange,,partial,,,,brown,clustered,leaves
poisonous,knobbed,,,no,fishy,free,,narrow,buff,tapering,missing,,smooth,pink,white,,,one,evanescent,white,several,
poisonous,knobbed,scaly,red,no,foul,free,close,narrow,,tapering,,,,pink,pink,,white,one,,white,several,leaves
,,,,,fishy,free,,narrow,buff,,missing,smooth,smooth,white,,partial,white,one,,white,several,paths
,bell,smooth,gray,,none,,crowded,broad,pink,,missing,smooth,,,white,,white,two,,white,,grasses
edible,,smooth,brown,no,none,attached,,broad,,enlarging,missing,smooth,smooth,,orange,,orange,one,,brown,clustered,
,,,brown,no,,,close,,,enlarging,missing,smooth,smooth,orange,orange,partial,brown,,,,,leaves
,convex,smooth,brown,no,foul,,,narrow,,tapering,missing,smooth,,,,,white,,evanescent,white,several,
,,smooth,gray,bruises,,,close,broad,white,enlarging,,smooth,,white,,,white,two,,,several,paths
edible,,fibrous,,,,,crowded,,white,enlarging,,,smooth,,white,partial,white,two,,white,scattered,grasses
poisonous,,,,,spicy,,close,narrow,,,missing,,,pink,pink,,white,one,evanescent,white,,leaves
edible,,,gray,,,free,crowded,,pink,,,silky,smooth,,,partial,white,,,,,
,,,brown,no,foul,,,,,tapering,,silky,,white,,partial,,one,evanescent,,several,
,knobbed,scaly,,,,free,close,narrow,,,missing,smooth,,pink,pink,partial,white,one,,,,woods
poisonous,,scaly,,no,,free,close,narrow,,,missing,smooth,,pink,white,partial,white,,,white,,woods
edible,,smooth,pink,bruises,,free,close,,white,,bulbous,smooth,smooth,white,,,white,,,,solitary,paths
poisonous,,,brown,no,,,,,buff,tapering,missing,silky,,,,,white,one,evanescent,white,several,woods
,knobbed,,red,no,foul,free,,narrow,buff,tapering,,,smooth,pink,white,partial,white,one,,white,several,
edible,,smooth,brown,no,,,,broad,,,missing,smooth,,orange,orange,partial,brown,,,,clustered,leaves
poisonous,knobbed,scaly,red,no,foul,free,,narrow,buff,,,silky,,,white,partial,,one,,,several,
poisonous,,scaly,brown,,,,,narrow,buff,tapering,missing,,,,white,partial,,one,evanescent,white,,woods
poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,,missing,,,pink,pink,partial,white,,,,several,
,flat,scaly,brown,,spicy,free,close,narrow,,tapering,missing,,silky,,,,white,one,,white,several,
,,,red,,foul,free,close,narrow,buff,,,,silky,pink,,partial,white,,evanescent,white,several,
poisonous,knobbed,,red,no,spicy,free,close,narrow,buff,tapering,,,,pink,pink,,white,one,,white,several,
edible,convex,,brown,no,,,close,,,enlarging,,smooth,,orange,orange,partial,,,,,clustered,leaves
poisonous,,,,no,spicy,free,close,,buff,tapering,missing,silky,smooth,white,pink,partial,white,one,evanescent,white,,paths
,knobbed,,,no,,free,,broad,pink,enlarging,missing,smooth,,white,white,,white,two,pendant,,,grasses
poisonous,knobbed,,,no,spicy,free,close,,,tapering,,smooth,,pink,pink,,white,,evanescent,white,several,leaves
,,smooth,red,,fishy,,close,narrow,,,missing,smooth,silky,pink,,,,one,,white,several,
,flat,smooth,brown,no,none,,,,brown,enlarging,missing,smooth,smooth,,,,orange,one,pendant,orange,,leaves
,knobbed,,brown,,spicy,,close,narrow,buff,,missing,smooth,,,pink,,white,one,,white,,
,convex,fibrous,gray,,,free,crowded,,,,missing,,,white,white,partial,,two,pendant,white,,grasses
,knobbed,,brown,,none,attached,close,,brown,,,smooth,,orange,,partial,orange,,pendant,orange,,leaves
,,smooth,red,no,,free,,narrow,buff,tapering,,,smooth,pink,pink,partial,white,one,evanescent,,several,paths
poisonous,,smooth,,no,,,,narrow,,tapering,missing,smooth,,,,partial,white,,evanescent,white,several,woods
,flat,scaly,brown,bruises,,,,broad,,enlarging,bulbous,smooth,smooth,white,,partial,,two,pendant,white,,paths
edible,convex,fibrous,gray,,none,,crowded,broad,gray,,missing,,silky,,,partial,white,two,pendant,,,grasses
edible,,smooth,,,none,,crowded,broad,,enlarging,missing,silky,smooth,white,white,partial,,,,,numerous,
,bell,,brown,no,none,,,,brown,enlarging,missing,,,orange,,,brown,,pendant,,,
,knobbed,,red,no,spicy,,close,narrow,,tapering,missing,,,,,,white,,,white,,paths
poisonous,knobbed,scaly,,,fishy,free,close,,,tapering,,,,white,,,white,,evanescent,,,leaves
edible,knobbed,scaly,,no,none,,close,broad,,enlarging,bulbous,scaly,,,brown,partial,white,two,pendant,,,
,,fibrous,,no,none,free,crowded,broad,pink,enlarging,missing,silky,,white,,partial,white,two,,white,,grasses
poisonous,knobbed,,,no,,,close,narrow,,tapering,missing,silky,silky,white,white,partial,,one,,white,several,paths
poisonous,,,red,,foul,free,,narrow,buff,,,,,pink,,,white,one,evanescent,white,several,leaves
poisonous,,scaly,,no,foul,free,,narrow,,tapering,missing,smooth,,,white,partial,,,evanescent,,several,woods
,flat,,,,foul,,close,,,tapering,missing,smooth,,,pink,,,,evanescent,white,several,
,,smooth,brown,,,,,broad,yellow,enlarging,missing,smooth,smooth,,orange,partial,brown,one,,buff,several,leaves
poisonous,,,,no,foul,free,,narrow,buff,tapering,missing,smooth,smooth,,,partial,,,evanescent,white,several,
poisonous,,,,,spicy,,close,narrow,buff,tapering,missing,,,pink,,,white,one,,,several,paths
,,smooth,brown,no,foul,free,close,,buff,tapering,,,,white,pink,,white,one,,white,several,
edible,bell,smooth,brown,no,none,attached,close,broad,brown,,missing,,,,,,,one,,yellow,clustered,leaves
edible,convex,,gray,,none,,,broad,gray,enlarging,,,,,white,partial,white,two,,white,numerous,grasses
poisonous,knobbed,smooth,brown,,,free,,narrow,,,missing,smooth,silky,,white,partial,,,evanescent,white,,paths
poisonous,knobbed,scaly,brown,,,free,close,,buff,tapering,missing,smooth,smooth,,white,,white,one,evanescent,white,several,paths
edible,convex,smooth,gray,no,,free,,,,,missing,smooth,,,white,,,two,pendant,white,scattered,grasses
,knobbed,,brown,no,spicy,free,close,,buff,,missing,,silky,white,white,partial,,one,evanescent,white,several,
poisonous,,smooth,red,no,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,,white,one,evanescent,,several,
,knobbed,scaly,,no,fishy,,,narrow,buff,tapering,missing,,silky,white,pink,,white,one,,,several,leaves
edible,,smooth,,,none,attached,close,,,enlarging,,smooth,smooth,,orange,,,,pendant,orange,clustered,
edible,bell,smooth,,no,none,,crowded,,,,,,silky,,white,,white,,,white,,
poisonous,convex,,,,,attached,,broad,,,club,silky,scaly,cinnamon,,,,none,none,,clustered,
,knobbed,,brown,no,foul,,close,,,tapering,missing,,smooth,pink,,,,one,,white,several,paths
,,scaly,,,foul,free,close,narrow,buff,,missing,,,,pink,partial,white,,evanescent,,several,woods
,knobbed,,red,no,,free,close,narrow,buff,tapering,missing,smooth,,white,pink,,white,one,evanescent,white,,
,,smooth,,,foul,,,narrow,buff,,,,silky,,pink,partial,white,one,evanescent,white,,woods
poisonous,knobbed,scaly,red,,spicy,free,,narrow,buff,tapering,missing,silky,smooth,,,partial,,,,,several,leaves
poisonous,,smooth,,no,spicy,,close,narrow,,tapering,,smooth,smooth,,white,,white,one,evanescent,white,,woods
poisonous,convex,,,,,,,narrow,,tapering,,silky,,,,partial,white,,evanescent,white,,paths
,,smooth,red,,spicy,free,close,narrow,buff,tapering,,smooth,smooth,,pink,,white,one,,,several,woods
,,,,no,fishy,free,,,buff,tapering,missing,,,pink,,partial,white,one,,,several,woods
edible,bell,,,,none,free,,,white,enlarging,missing,silky,,white,white,partial,,two,pendant,white,,grasses
poisonous,,scaly,,no,,attached,,,,enlarging,,,,,cinnamon,partial,,none,,white,clustered,woods
